-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  -70.0   Longitude 65.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1696.96 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WD50M,2004,179.12,200.94,217.56,215.75,217.0,215.88,218.94,212.0,217.12,214.19,184.5,177.69,209.12
WD50M,2005,183.44,209.56,213.06,218.38,217.81,215.56,217.25,219.12,209.0,212.88,196.12,180.12,210.31
WD50M,2006,191.31,210.31,216.06,217.56,219.44,204.75,211.25,215.94,211.0,212.56,196.56,196.75,210.0
WD50M,2007,183.25,210.19,217.75,208.88,204.62,213.0,206.19,211.62,212.31,210.12,198.94,181.12,206.25
WD50M,2008,203.06,206.75,213.06,213.75,218.12,216.81,206.69,221.62,219.56,207.88,197.81,182.88,210.69
WD50M,2009,197.44,207.94,215.75,218.06,207.69,210.94,208.31,215.38,213.75,213.5,200.12,197.0,209.75
WD50M,2010,194.19,211.94,215.12,218.81,209.88,213.31,215.44,216.56,210.5,211.25,210.75,187.69,210.75
WD50M,2011,195.69,213.31,211.25,218.25,215.69,214.94,210.12,212.12,212.81,216.81,195.62,202.06,210.94
WD50M,2012,194.81,209.81,215.19,219.88,221.56,210.19,220.88,215.12,213.25,207.25,197.69,197.31,211.69
WD50M,2013,186.0,212.5,224.69,219.0,222.06,204.5,212.06,214.12,203.06,206.75,200.12,191.38,209.62
WD50M,2014,198.31,208.31,222.19,220.88,207.81,214.56,218.44,211.62,206.88,211.56,201.5,186.12,210.44
WD50M,2015,193.75,209.19,220.56,218.19,222.12,213.81,224.94,219.06,214.44,209.25,200.75,193.0,213.19
WD50M,2016,199.5,209.62,217.44,220.06,216.12,223.88,216.06,207.44,215.38,212.19,200.75,184.38,211.62
WD50M,2017,201.38,206.69,215.75,218.81,208.19,218.0,205.88,217.75,215.5,211.56,203.38,191.31,210.56
WD50M,2018,195.44,211.94,218.69,215.69,210.0,212.19,205.06,197.19,215.88,212.38,208.56,195.81,209.06
WD50M,2019,198.56,198.94,219.5,219.69,224.25,219.94,215.31,209.94,211.12,205.44,199.94,204.69,211.5
WD50M,2020,196.0,206.5,221.06,216.69,207.38,205.0,211.56,206.5,206.0,210.75,191.38,197.81,207.31
WD50M,2021,197.38,210.31,215.06,216.81,214.19,218.69,211.62,205.88,212.12,206.25,202.25,184.88,209.0
WS10M,1981,8.17,11.69,13.08,14.73,14.95,14.88,15.99,13.77,12.76,13.25,10.7,9.44,12.79
WS10M,1982,9.35,11.84,14.58,16.49,15.58,14.96,13.76,15.87,15.54,13.31,10.98,9.7,13.5
WS10M,1983,8.23,10.27,14.53,14.91,14.41,14.22,13.76,13.93,13.04,14.04,11.02,8.71,12.6
WS10M,1984,9.04,12.01,12.66,13.14,14.64,13.14,14.06,12.94,14.03,13.91,10.21,9.68,12.46
WS10M,1985,9.4,11.49,14.92,15.5,14.67,14.22,16.44,14.84,13.92,13.06,11.92,9.73,13.35
WS10M,1986,9.84,10.94,14.03,15.91,14.8,15.25,14.27,16.59,14.16,12.55,11.55,8.5,13.2
WS10M,1987,8.82,12.15,15.16,15.01,15.48,14.93,14.16,15.05,13.73,12.73,11.48,8.79,13.12
WS10M,1988,9.39,11.43,14.72,14.46,14.15,14.98,13.55,14.42,14.36,13.53,10.12,9.27,12.87
WS10M,1989,9.34,11.48,15.2,14.69,15.56,14.08,14.46,13.76,13.61,12.13,11.52,9.72,12.97
WS10M,1990,8.48,11.49,13.67,13.09,13.88,13.98,14.34,14.12,13.2,14.02,10.07,8.42,12.41
WS10M,1991,8.77,11.65,13.47,12.31,15.54,13.57,12.32,13.38,14.19,12.97,10.88,9.88,12.41
WS10M,1992,8.88,9.01,13.95,15.77,15.19,15.76,16.05,14.6,16.33,13.02,10.2,9.55,13.2
WS10M,1993,10.03,12.2,14.56,15.98,16.75,14.86,13.91,15.59,14.91,13.9,10.25,9.75,13.56
WS10M,1994,7.82,10.95,13.84,14.84,14.89,13.6,14.12,15.32,13.95,13.18,10.34,8.49,12.62
WS10M,1995,7.84,12.29,12.86,14.43,14.43,14.25,12.73,14.19,14.73,15.2,11.8,9.29,12.83
WS10M,1996,8.46,11.01,12.87,13.77,14.65,14.38,14.95,15.48,15.75,13.11,11.83,9.7,13.0
WS10M,1997,8.45,11.02,12.31,14.69,14.5,15.13,15.95,15.8,15.55,13.57,12.82,8.53,13.2
WS10M,1998,7.68,10.05,15.6,15.08,15.8,15.43,15.2,14.29,14.33,13.24,12.14,8.64,13.14
WS10M,1999,9.91,10.55,11.38,15.15,15.62,14.48,14.17,15.48,15.09,12.66,9.44,9.35,12.78
WS10M,2000,8.77,10.11,12.41,12.65,14.05,14.43,13.42,14.91,13.63,14.32,11.22,8.02,12.34
WS10M,2001,8.09,8.38,13.19,13.91,14.21,14.98,13.62,13.52,13.52,13.99,10.56,8.09,12.19
WS10M,2002,8.8,11.49,13.51,14.8,13.1,13.49,14.22,14.52,13.71,13.57,9.59,8.48,12.45
WS10M,2003,8.21,8.84,12.52,15.32,15.27,13.13,14.5,15.09,13.45,13.34,11.21,10.1,12.61
WS10M,2004,7.19,11.1,13.87,15.5,13.7,15.33,13.23,13.75,14.97,13.44,9.8,8.98,12.56
WS10M,2005,7.87,11.88,13.01,15.18,14.9,15.14,14.67,16.49,13.6,13.15,9.93,9.17,12.92
WS10M,2006,8.32,9.3,13.28,14.43,15.12,14.88,12.74,15.34,13.9,11.82,11.48,8.25,12.41
WS10M,2007,9.33,11.06,12.97,13.4,14.78,14.66,13.34,13.92,14.63,14.17,11.2,9.52,12.76
WS10M,2008,8.08,11.98,14.16,15.39,14.34,14.44,14.22,14.99,16.87,14.23,10.95,9.52,13.26
WS10M,2009,8.88,9.91,14.1,15.13,16.0,16.12,14.87,14.57,14.08,14.93,11.16,9.95,13.33
WS10M,2010,10.59,12.89,14.23,14.75,14.24,14.26,16.3,15.5,13.74,13.09,11.88,9.2,13.39
WS10M,2011,9.75,12.59,14.26,15.3,15.06,16.73,14.05,15.81,14.73,15.0,10.94,9.53,13.65
WS10M,2012,9.34,13.01,14.32,14.73,15.9,15.8,17.09,16.91,15.72,13.98,11.96,9.12,13.99
WS10M,2013,10.07,13.06,15.03,13.98,15.51,15.42,14.86,15.24,14.48,12.2,12.11,8.32,13.35
WS10M,2014,9.74,12.53,13.91,15.43,14.19,16.59,15.34,16.05,14.16,13.39,10.62,9.53,13.45
WS10M,2015,8.66,11.58,13.97,14.89,16.75,15.23,15.6,15.15,14.16,14.73,13.54,9.49,13.66
WS10M,2016,9.21,12.58,15.9,16.1,15.3,16.38,14.66,16.45,14.54,15.53,12.58,10.41,14.14
WS10M,2017,10.22,11.62,15.27,15.98,15.89,14.8,14.05,15.34,15.57,15.41,12.01,10.34,13.88
WS10M,2018,9.87,11.78,15.04,13.77,16.3,15.25,13.72,13.44,14.89,14.9,11.54,9.49,13.34
WS10M,2019,10.81,11.97,13.37,14.43,15.51,14.87,14.28,14.65,13.95,14.89,11.36,10.03,13.35
WS10M,2020,9.37,11.51,15.03,14.26,14.68,14.23,14.31,14.26,14.86,12.61,10.88,11.24,13.11
WS10M,2021,10.31,10.74,15.16,13.35,15.67,15.95,14.74,14.38,15.63,13.84,13.66,10.24,13.66
WS50M,1981,10.1,13.83,15.24,17.17,16.98,17.02,18.32,15.89,14.89,15.33,12.65,11.3,14.9
WS50M,1982,11.32,13.97,17.09,18.83,17.66,17.33,16.04,18.16,17.55,15.35,12.98,11.58,15.66
WS50M,1983,10.14,12.38,16.8,16.91,16.55,16.55,16.16,15.83,15.3,16.15,13.06,10.55,14.71
WS50M,1984,10.91,14.14,15.13,15.34,17.05,15.44,16.39,15.27,16.06,15.91,12.22,11.74,14.64
WS50M,1985,11.57,13.62,17.06,17.81,16.55,16.27,18.63,16.89,15.88,14.97,13.91,11.45,15.39
WS50M,1986,11.91,12.91,16.1,17.98,16.75,17.34,16.51,18.63,16.09,14.48,13.52,10.36,15.23
WS50M,1987,10.77,14.28,17.28,17.26,17.73,17.25,16.2,17.09,15.7,14.76,13.38,10.63,15.2
WS50M,1988,11.34,13.45,16.86,16.61,16.47,17.0,15.56,16.5,16.27,15.52,11.95,11.3,14.91
WS50M,1989,11.3,13.59,17.33,16.94,17.77,16.16,16.52,15.79,15.76,14.14,13.43,11.53,15.03
WS50M,1990,10.61,13.65,15.88,15.19,16.29,16.35,16.76,16.34,15.16,16.01,12.16,10.29,14.56
WS50M,1991,10.66,13.68,15.59,14.56,17.71,15.66,14.62,15.35,16.22,14.91,12.76,12.03,14.48
WS50M,1992,10.88,11.02,16.06,18.02,17.45,17.95,18.16,16.78,18.38,15.02,11.92,11.59,15.27
WS50M,1993,12.04,14.41,16.67,18.16,19.02,17.02,16.36,18.02,17.26,15.91,12.38,11.82,15.77
WS50M,1994,9.7,13.16,15.98,17.13,17.27,15.69,16.41,17.55,16.11,15.16,12.29,10.52,14.76
WS50M,1995,9.85,14.36,15.09,16.73,16.62,16.33,14.81,16.41,16.56,17.25,13.87,11.16,14.91
WS50M,1996,10.4,12.97,15.12,16.02,16.87,16.73,17.41,17.62,17.89,15.21,13.91,11.66,15.16
WS50M,1997,10.55,13.16,14.34,16.86,16.89,17.55,18.2,17.84,17.56,15.48,14.97,10.45,15.32
WS50M,1998,9.69,12.16,17.83,17.48,18.11,17.67,17.27,16.41,16.41,15.21,14.18,10.7,15.27
WS50M,1999,11.94,12.55,13.61,17.4,17.91,16.8,16.28,17.67,17.36,14.54,11.26,11.35,14.9
WS50M,2000,10.6,12.2,14.45,14.75,16.17,16.69,15.76,17.03,15.88,16.38,13.16,9.9,14.42
WS50M,2001,9.97,10.41,15.48,16.23,16.54,17.52,16.22,15.84,15.66,16.09,12.52,9.66,14.37
WS50M,2002,10.95,13.54,15.56,17.07,15.46,15.86,16.41,16.96,15.65,15.51,11.53,10.34,14.57
WS50M,2003,9.94,10.97,14.77,17.41,17.41,14.97,16.68,17.03,15.31,15.28,13.41,12.09,14.63
WS50M,2004,8.9,13.17,15.91,17.67,15.84,17.54,15.67,15.75,17.13,15.52,11.53,10.87,14.62
WS50M,2005,9.68,14.05,15.1,17.35,17.02,17.42,17.07,18.7,15.53,14.95,11.96,11.08,14.99
WS50M,2006,10.33,11.44,15.3,16.51,17.51,17.2,15.02,17.47,15.7,13.81,13.43,10.25,14.51
WS50M,2007,11.23,13.19,14.95,15.54,16.75,16.87,15.37,16.13,16.7,16.2,13.13,11.38,14.79
WS50M,2008,10.19,13.88,16.23,17.65,16.51,16.62,16.34,17.31,19.08,16.26,12.92,11.38,15.36
WS50M,2009,10.86,11.85,16.16,17.14,18.2,18.39,16.93,16.7,15.91,17.0,13.18,11.97,15.38
WS50M,2010,12.52,14.91,16.29,16.84,16.11,16.16,18.24,17.34,15.6,14.82,13.93,10.97,15.31
WS50M,2011,11.73,14.79,16.22,17.48,17.16,18.97,16.08,17.91,16.8,17.1,12.88,11.6,15.73
WS50M,2012,11.29,15.05,16.39,16.7,18.05,17.7,19.16,18.98,17.54,15.84,13.92,11.03,15.97
WS50M,2013,11.91,15.08,17.41,16.09,17.67,17.65,16.84,17.35,16.45,13.9,14.18,10.12,15.38
WS50M,2014,11.8,14.56,16.08,17.45,16.13,18.72,17.43,18.23,16.09,15.27,12.54,11.24,15.46
WS50M,2015,10.52,13.69,16.09,16.95,18.95,17.26,17.68,17.08,16.12,16.81,15.56,11.39,15.68
WS50M,2016,11.13,14.61,18.15,18.04,17.4,18.64,16.59,18.68,16.62,17.57,14.66,12.27,16.2
WS50M,2017,12.28,13.64,17.42,17.95,17.99,16.78,16.1,17.17,17.48,17.52,13.95,12.23,15.89
WS50M,2018,11.77,13.85,17.15,15.84,18.26,17.31,15.81,15.4,16.77,16.76,13.46,11.53,15.34
WS50M,2019,12.79,14.06,15.33,16.46,17.68,17.1,16.44,16.71,15.86,17.05,13.25,12.12,15.41
WS50M,2020,11.26,13.54,17.27,16.48,16.84,16.37,16.59,16.39,16.78,14.44,12.71,13.26,15.16
WS50M,2021,12.27,12.83,17.3,15.34,18.01,18.0,16.66,16.4,17.63,15.77,15.86,12.2,15.7
T2MDEW,1981,-19.25,-24.29,-30.71,-40.27,-39.78,-40.13,-38.36,-34.37,-37.56,-37.04,-25.87,-19.85,-32.31
T2MDEW,1982,-19.77,-26.49,-36.51,-41.2,-39.6,-43.54,-40.05,-46.3,-45.26,-36.03,-25.04,-17.41,-34.79
T2MDEW,1983,-17.58,-25.6,-36.11,-36.05,-38.16,-38.66,-41.37,-39.85,-36.17,-35.81,-30.8,-20.27,-33.07
T2MDEW,1984,-16.99,-26.35,-32.55,-35.95,-36.55,-39.56,-41.39,-39.17,-37.56,-39.41,-25.74,-17.65,-32.42
T2MDEW,1985,-17.85,-26.76,-34.1,-36.51,-41.2,-36.31,-44.29,-41.79,-41.2,-36.54,-29.93,-20.93,-33.99
T2MDEW,1986,-20.99,-20.67,-32.52,-39.93,-37.66,-41.71,-42.23,-43.6,-39.14,-31.38,-28.44,-19.42,-33.2
T2MDEW,1987,-17.42,-26.48,-34.49,-38.68,-41.18,-38.29,-38.27,-45.77,-41.92,-35.65,-26.82,-18.96,-33.69
T2MDEW,1988,-17.52,-27.57,-31.67,-39.1,-36.8,-37.47,-39.88,-39.2,-37.51,-32.88,-26.24,-21.49,-32.27
T2MDEW,1989,-20.39,-25.49,-35.08,-39.42,-43.3,-40.88,-41.63,-38.06,-36.47,-30.99,-29.32,-15.77,-33.09
T2MDEW,1990,-18.1,-26.3,-33.46,-32.76,-36.8,-40.1,-37.58,-41.59,-42.0,-36.16,-25.42,-17.81,-32.36
T2MDEW,1991,-19.94,-23.46,-30.91,-32.35,-39.73,-35.35,-34.97,-38.09,-41.24,-36.24,-26.24,-17.95,-31.41
T2MDEW,1992,-18.92,-22.13,-32.72,-38.67,-40.13,-39.83,-42.73,-41.71,-46.0,-35.48,-23.95,-22.24,-33.74
T2MDEW,1993,-17.63,-25.86,-33.81,-40.6,-43.85,-43.55,-42.77,-44.35,-42.58,-35.89,-28.99,-22.17,-35.2
T2MDEW,1994,-19.45,-26.77,-35.85,-38.64,-42.59,-33.85,-38.42,-42.92,-38.13,-34.33,-26.83,-20.19,-33.2
T2MDEW,1995,-21.77,-26.31,-32.14,-34.67,-40.48,-40.65,-30.17,-41.19,-40.82,-37.46,-26.91,-19.56,-32.7
T2MDEW,1996,-18.43,-24.59,-32.74,-37.05,-42.99,-37.86,-40.16,-36.02,-36.77,-34.44,-25.93,-19.13,-32.2
T2MDEW,1997,-19.77,-25.0,-30.53,-37.84,-41.04,-39.34,-43.02,-42.83,-43.21,-36.45,-25.77,-17.52,-33.56
T2MDEW,1998,-20.1,-24.42,-35.53,-40.82,-39.96,-38.34,-39.15,-38.51,-39.48,-36.77,-25.17,-20.3,-33.25
T2MDEW,1999,-20.96,-25.48,-31.52,-40.36,-39.35,-35.08,-41.45,-40.31,-39.67,-34.45,-25.49,-21.69,-33.02
T2MDEW,2000,-19.31,-25.95,-32.99,-32.46,-38.31,-36.56,-38.6,-38.33,-36.67,-38.62,-23.99,-18.2,-31.69
T2MDEW,2001,-17.82,-22.95,-32.09,-36.32,-36.53,-37.38,-37.1,-41.41,-39.2,-34.16,-24.79,-16.64,-31.4
T2MDEW,2002,-17.93,-26.07,-31.63,-34.23,-31.6,-35.24,-37.11,-40.54,-36.63,-32.92,-26.37,-19.41,-30.82
T2MDEW,2003,-16.75,-20.11,-30.82,-37.72,-40.5,-36.81,-40.51,-40.22,-38.0,-36.12,-27.15,-17.26,-31.89
T2MDEW,2004,-15.55,-22.45,-32.63,-37.7,-38.35,-39.43,-40.6,-38.79,-41.53,-33.9,-22.99,-16.43,-31.7
T2MDEW,2005,-16.87,-25.44,-29.11,-38.24,-38.73,-36.35,-38.49,-40.84,-36.93,-34.46,-26.42,-15.92,-31.5
T2MDEW,2006,-18.17,-26.25,-33.66,-36.06,-38.87,-37.2,-40.78,-37.47,-39.15,-34.52,-25.67,-20.59,-32.39
T2MDEW,2007,-18.2,-25.82,-32.36,-32.31,-32.6,-35.52,-35.85,-37.61,-39.11,-35.02,-24.58,-19.92,-30.76
T2MDEW,2008,-20.85,-26.44,-32.48,-35.38,-37.65,-41.27,-36.38,-42.91,-41.03,-36.74,-25.57,-18.16,-32.91
T2MDEW,2009,-19.33,-23.06,-32.28,-38.89,-36.25,-35.34,-35.22,-39.58,-37.98,-36.25,-25.07,-20.6,-31.7
T2MDEW,2010,-18.26,-25.63,-33.42,-39.02,-38.75,-39.99,-44.77,-43.8,-35.72,-35.34,-29.12,-19.86,-33.68
T2MDEW,2011,-18.25,-27.2,-32.27,-35.92,-38.48,-39.7,-36.35,-38.62,-40.2,-37.82,-25.42,-21.45,-32.66
T2MDEW,2012,-20.45,-26.93,-34.99,-38.09,-41.24,-40.39,-44.27,-41.67,-41.56,-33.66,-24.92,-18.95,-33.94
T2MDEW,2013,-18.75,-27.1,-35.58,-36.59,-42.04,-36.64,-40.56,-39.67,-34.13,-32.34,-24.49,-18.89,-32.27
T2MDEW,2014,-19.36,-26.2,-35.57,-40.63,-35.27,-41.07,-41.6,-41.48,-37.41,-35.6,-25.2,-20.13,-33.32
T2MDEW,2015,-19.14,-25.9,-33.4,-39.1,-42.27,-40.14,-43.76,-42.77,-40.33,-36.22,-26.81,-19.87,-34.18
T2MDEW,2016,-20.33,-26.98,-35.25,-39.73,-39.02,-43.9,-42.38,-37.63,-41.39,-34.83,-24.81,-18.81,-33.75
T2MDEW,2017,-19.21,-24.56,-33.45,-40.31,-36.16,-42.11,-37.24,-42.17,-41.16,-37.18,-25.21,-20.38,-33.29
T2MDEW,2018,-19.1,-25.37,-34.49,-33.18,-38.57,-36.93,-36.94,-35.24,-40.9,-36.81,-28.87,-20.06,-32.23
T2MDEW,2019,-19.98,-23.33,-32.88,-35.93,-40.85,-39.35,-38.95,-39.27,-40.31,-31.87,-25.34,-19.74,-32.36
T2MDEW,2020,-18.25,-25.24,-35.09,-35.28,-35.02,-36.29,-37.66,-38.57,-36.18,-33.43,-23.77,-21.8,-31.4
T2MDEW,2021,-20.94,-26.45,-31.73,-35.94,-39.83,-41.94,-39.75,-36.7,-37.24,-32.99,-27.83,-18.45,-32.49
T2MWET,1981,-18.18,-22.95,-29.31,-38.04,-38.41,-38.78,-36.7,-33.35,-36.26,-35.44,-24.59,-18.67,-30.92
T2MWET,1982,-18.68,-25.2,-34.31,-39.39,-38.12,-41.77,-39.01,-44.52,-43.47,-34.5,-23.85,-16.17,-33.27
T2MWET,1983,-16.61,-24.24,-34.1,-34.66,-36.71,-37.06,-39.38,-38.88,-34.7,-34.22,-29.41,-19.36,-31.64
T2MWET,1984,-16.01,-24.84,-30.99,-34.7,-34.99,-37.83,-39.92,-37.77,-35.82,-37.85,-24.7,-16.53,-31.0
T2MWET,1985,-16.62,-24.95,-32.16,-34.53,-39.98,-34.7,-42.34,-40.49,-39.61,-35.12,-28.45,-19.84,-32.44
T2MWET,1986,-19.75,-19.61,-30.76,-38.14,-36.2,-39.99,-40.43,-41.74,-37.67,-30.09,-26.83,-18.49,-31.7
T2MWET,1987,-16.36,-24.6,-32.34,-36.66,-39.42,-36.31,-37.1,-44.21,-40.63,-34.1,-25.52,-17.94,-32.13
T2MWET,1988,-16.38,-26.13,-29.82,-37.47,-35.01,-36.06,-38.39,-37.56,-36.11,-31.45,-25.31,-20.19,-30.81
T2MWET,1989,-19.01,-23.79,-33.3,-37.45,-41.42,-39.6,-40.17,-36.92,-34.96,-29.76,-27.67,-14.87,-31.6
T2MWET,1990,-16.74,-24.62,-31.7,-31.29,-35.19,-38.46,-35.27,-40.4,-40.64,-34.49,-24.05,-16.86,-30.83
T2MWET,1991,-18.92,-22.11,-29.2,-30.9,-37.81,-34.02,-33.74,-37.07,-39.58,-34.8,-25.14,-16.52,-30.02
T2MWET,1992,-17.69,-21.02,-31.03,-36.65,-38.09,-37.89,-40.99,-40.45,-44.27,-33.95,-23.13,-20.98,-32.2
T2MWET,1993,-16.59,-24.31,-32.05,-38.72,-41.56,-41.49,-40.58,-42.2,-40.48,-34.13,-27.53,-20.72,-33.4
T2MWET,1994,-18.61,-25.33,-33.81,-36.74,-40.56,-32.51,-36.62,-41.08,-36.52,-32.82,-25.45,-19.06,-31.63
T2MWET,1995,-20.49,-24.45,-30.47,-32.32,-38.6,-39.13,-29.21,-39.74,-39.4,-35.79,-25.61,-18.44,-31.16
T2MWET,1996,-17.34,-23.13,-30.96,-35.38,-41.37,-35.98,-38.31,-34.64,-34.99,-32.86,-24.57,-17.96,-30.64
T2MWET,1997,-18.67,-23.63,-29.05,-35.82,-39.12,-37.3,-41.06,-41.0,-41.72,-34.93,-24.5,-16.61,-31.99
T2MWET,1998,-19.11,-23.11,-33.27,-39.05,-38.1,-36.79,-37.77,-37.28,-37.79,-35.2,-23.92,-19.1,-31.75
T2MWET,1999,-19.66,-24.17,-29.93,-38.33,-37.43,-33.54,-40.22,-38.69,-37.82,-33.16,-24.36,-20.52,-31.52
T2MWET,2000,-18.23,-24.67,-31.57,-31.1,-36.74,-34.93,-37.32,-36.77,-35.1,-36.9,-22.88,-17.22,-30.31
T2MWET,2001,-16.83,-22.05,-30.26,-34.78,-34.93,-35.63,-35.51,-39.86,-37.86,-32.62,-23.74,-16.04,-30.04
T2MWET,2002,-16.87,-24.56,-30.12,-32.49,-30.24,-34.08,-35.67,-38.79,-35.3,-31.52,-25.13,-18.42,-29.45
T2MWET,2003,-15.86,-19.27,-29.48,-36.13,-38.91,-35.72,-39.02,-38.88,-36.88,-34.76,-25.67,-16.29,-30.63
T2MWET,2004,-14.83,-21.2,-30.96,-36.15,-37.02,-37.85,-38.85,-37.52,-39.95,-32.16,-22.25,-15.53,-30.36
T2MWET,2005,-16.06,-23.74,-27.56,-36.53,-37.06,-34.51,-36.65,-38.81,-35.64,-33.06,-25.52,-15.07,-30.03
T2MWET,2006,-17.29,-25.16,-32.22,-34.72,-36.82,-35.56,-39.7,-35.97,-37.65,-33.1,-24.69,-19.52,-31.06
T2MWET,2007,-17.24,-24.6,-30.87,-30.81,-31.45,-34.18,-34.64,-36.1,-37.63,-33.23,-23.35,-19.04,-29.45
T2MWET,2008,-19.78,-25.13,-30.77,-33.66,-36.25,-39.95,-34.94,-41.06,-39.13,-35.32,-24.56,-17.32,-31.49
T2MWET,2009,-18.23,-22.02,-30.67,-37.13,-34.67,-33.35,-33.88,-38.13,-36.7,-34.49,-23.91,-19.44,-30.26
T2MWET,2010,-17.13,-24.1,-32.0,-37.42,-37.56,-39.02,-43.32,-42.36,-34.64,-34.1,-27.49,-19.02,-32.39
T2MWET,2011,-17.2,-25.69,-30.84,-34.33,-36.94,-37.7,-35.2,-37.2,-38.56,-36.1,-24.36,-20.19,-31.21
T2MWET,2012,-19.52,-25.35,-33.4,-36.74,-39.52,-39.17,-42.53,-40.07,-40.13,-32.27,-23.7,-17.87,-32.53
T2MWET,2013,-17.82,-25.54,-33.42,-35.03,-40.37,-35.09,-39.38,-38.19,-32.95,-31.11,-23.14,-17.95,-30.87
T2MWET,2014,-18.26,-24.84,-33.79,-39.02,-34.05,-39.43,-40.06,-39.99,-36.18,-34.26,-23.96,-19.3,-31.95
T2MWET,2015,-18.19,-24.68,-31.68,-37.56,-40.41,-38.74,-42.06,-41.56,-38.8,-34.69,-25.32,-18.94,-32.76
T2MWET,2016,-19.29,-25.45,-33.35,-38.13,-37.74,-41.73,-41.06,-35.98,-39.66,-33.16,-23.47,-17.85,-32.24
T2MWET,2017,-18.06,-23.35,-31.73,-38.82,-34.59,-40.52,-35.88,-40.92,-39.68,-35.67,-23.74,-19.28,-31.88
T2MWET,2018,-17.92,-23.94,-32.76,-31.92,-36.94,-35.36,-35.77,-34.03,-39.43,-35.29,-27.49,-18.9,-30.84
T2MWET,2019,-18.64,-21.98,-31.19,-34.31,-38.99,-37.21,-37.63,-38.06,-38.99,-30.02,-24.23,-18.39,-30.85
T2MWET,2020,-17.24,-23.84,-33.16,-33.82,-33.72,-34.97,-36.1,-36.98,-34.92,-32.13,-22.75,-20.6,-30.03
T2MWET,2021,-19.85,-25.37,-30.01,-34.43,-38.27,-40.45,-38.55,-35.54,-35.65,-31.74,-26.28,-17.54,-31.15
T2M_MAX,1981,-9.13,-13.24,-14.63,-27.26,-28.48,-28.53,-21.64,-21.36,-24.56,-25.06,-12.99,-11.27,-9.13
T2M_MAX,1982,-10.99,-10.85,-19.55,-29.8,-27.69,-28.04,-23.83,-25.77,-30.3,-23.61,-12.88,-5.28,-5.28
T2M_MAX,1983,-10.92,-14.14,-25.7,-19.71,-23.85,-19.97,-28.59,-22.88,-22.05,-20.63,-18.35,-9.26,-9.26
T2M_MAX,1984,-9.48,-10.36,-18.67,-24.28,-21.72,-24.46,-28.27,-26.27,-25.06,-26.81,-12.91,-8.39,-8.39
T2M_MAX,1985,-8.24,-13.4,-18.67,-23.24,-26.5,-24.27,-28.88,-30.65,-27.38,-23.74,-17.9,-11.66,-8.24
T2M_MAX,1986,-10.11,-10.39,-16.8,-27.35,-24.05,-25.21,-27.13,-26.63,-27.17,-18.24,-16.48,-10.88,-10.11
T2M_MAX,1987,-7.55,-11.99,-21.48,-24.74,-31.05,-22.98,-24.74,-34.71,-29.42,-22.77,-13.67,-11.46,-7.55
T2M_MAX,1988,-9.02,-15.34,-16.94,-27.47,-22.58,-24.4,-28.06,-27.9,-24.22,-18.82,-14.12,-11.2,-9.02
T2M_MAX,1989,-9.82,-11.75,-22.27,-28.15,-27.63,-30.18,-28.06,-18.39,-20.93,-20.49,-15.38,-7.62,-7.62
T2M_MAX,1990,-3.79,-14.56,-16.02,-14.49,-21.35,-26.5,-18.44,-29.37,-22.86,-21.7,-15.3,-8.38,-3.79
T2M_MAX,1991,-9.86,-11.27,-17.97,-18.55,-27.38,-23.98,-19.29,-19.45,-19.51,-26.95,-11.88,-7.69,-7.69
T2M_MAX,1992,-7.81,-11.14,-19.81,-25.67,-22.82,-21.66,-24.95,-26.28,-33.4,-22.56,-12.96,-12.12,-7.81
