-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  70.0   Longitude 70.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 34.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WD50M,2010,218.25,101.94,150.5,170.19,11.31,283.88,315.56,256.0,11.5,209.75,56.94,218.19,231.62
WD50M,2011,200.38,319.62,237.62,183.94,11.5,318.31,321.62,353.62,177.38,230.25,184.69,211.12,240.62
WD50M,2012,211.5,246.56,169.56,157.88,314.12,175.88,274.31,295.88,88.31,152.12,173.56,253.19,221.81
WD50M,2013,148.88,272.5,98.75,137.88,350.81,333.19,23.19,27.0,343.06,284.0,202.94,120.75,356.81
WD50M,2014,20.69,187.5,214.94,293.38,306.12,7.88,344.94,282.81,289.38,44.19,284.81,219.56,304.44
WD50M,2015,7.31,201.69,265.38,140.75,152.56,259.12,45.62,14.31,289.38,155.94,171.88,196.0,222.88
WD50M,2016,193.06,183.31,276.19,271.5,341.88,184.25,12.5,263.19,156.5,239.88,150.31,102.38,210.0
WD50M,2017,207.06,183.62,243.69,24.44,53.38,122.31,22.25,314.62,348.25,250.31,122.81,213.12,235.06
WD50M,2018,210.5,265.06,31.19,312.12,349.62,49.25,307.31,264.12,217.0,207.88,316.88,213.88,272.12
WD50M,2019,243.5,211.62,214.81,294.25,3.62,269.75,71.25,5.56,243.81,231.5,187.38,198.75,236.38
WD50M,2020,230.88,205.25,242.31,179.5,124.12,305.81,348.69,252.06,214.62,312.81,233.69,288.25,227.62
WD50M,2021,121.31,48.81,118.69,193.5,212.5,292.62,279.69,270.94,94.56,278.38,173.12,135.62,217.06
WS10M,1981,6.66,5.62,4.88,5.54,5.0,5.35,4.32,4.21,4.02,4.74,5.19,6.27,5.15
WS10M,1982,6.09,4.66,5.41,6.89,5.99,5.84,5.24,5.39,5.45,4.26,5.02,5.81,5.51
WS10M,1983,5.8,5.95,5.54,5.3,5.63,5.46,4.81,4.92,4.79,5.51,6.28,5.92,5.49
WS10M,1984,5.7,7.11,5.67,6.43,6.0,5.65,4.72,4.46,4.45,4.06,4.05,7.11,5.45
WS10M,1985,5.01,5.02,6.59,6.53,5.85,4.8,5.15,4.59,5.06,4.72,4.73,4.84,5.24
WS10M,1986,4.71,5.38,6.41,6.45,5.8,4.69,4.7,5.36,4.48,5.23,5.62,4.26,5.26
WS10M,1987,5.29,4.68,5.84,6.53,5.84,5.06,4.7,5.24,3.65,6.43,5.86,4.94,5.34
WS10M,1988,6.89,4.93,5.92,5.73,5.64,5.92,4.88,4.29,4.72,5.23,5.86,6.04,5.51
WS10M,1989,5.25,5.3,6.44,6.09,6.02,6.1,5.39,4.37,5.15,5.51,5.52,6.09,5.6
WS10M,1990,5.53,5.79,6.44,6.29,6.15,4.91,4.62,5.06,5.34,5.13,5.0,5.97,5.52
WS10M,1991,5.68,5.61,5.45,6.54,6.45,5.38,5.3,4.64,5.95,5.43,5.35,5.78,5.62
WS10M,1992,5.35,5.45,6.38,4.88,6.4,5.3,5.91,5.56,4.64,4.3,4.83,6.66,5.48
WS10M,1993,6.59,6.48,6.04,6.79,6.42,4.23,4.78,5.09,4.59,5.33,6.94,5.9,5.76
WS10M,1994,5.03,5.16,5.91,5.12,5.53,5.09,5.54,5.06,5.1,6.35,5.25,6.29,5.46
WS10M,1995,6.3,5.34,6.49,6.31,5.32,5.64,5.55,5.09,4.87,5.31,4.7,6.01,5.59
WS10M,1996,6.21,6.74,5.72,5.44,5.75,5.16,5.15,4.98,3.77,4.8,6.87,5.76,5.52
WS10M,1997,5.54,4.97,5.6,6.8,5.99,6.85,6.02,4.75,5.08,5.53,5.99,5.68,5.73
WS10M,1998,5.64,4.69,6.47,6.72,6.16,6.14,5.32,5.27,4.72,5.53,4.52,6.42,5.64
WS10M,1999,4.64,5.38,5.06,6.62,6.23,4.9,5.17,3.86,4.79,5.67,6.27,4.98,5.29
WS10M,2000,5.55,5.6,5.45,6.25,5.28,5.92,5.03,4.88,5.13,5.16,5.88,5.58,5.47
WS10M,2001,6.11,4.96,5.48,5.45,5.66,6.04,5.3,4.47,4.13,4.84,6.55,6.62,5.47
WS10M,2002,4.8,5.31,5.06,5.95,5.7,5.13,5.51,4.91,4.12,4.83,5.14,4.9,5.12
WS10M,2003,5.62,5.45,6.7,6.99,5.08,4.94,4.71,3.77,4.91,4.89,5.59,5.38,5.33
WS10M,2004,4.67,5.06,6.05,5.98,5.54,5.2,4.66,4.62,4.45,4.6,5.86,5.54,5.19
WS10M,2005,4.66,5.27,5.48,5.97,5.61,5.47,4.52,4.67,5.29,5.38,5.89,5.7,5.32
WS10M,2006,4.7,5.59,6.22,5.27,5.48,5.52,4.84,4.35,5.0,5.19,4.75,5.33,5.18
WS10M,2007,5.62,4.58,5.68,5.77,5.09,5.59,4.67,5.12,4.93,5.68,5.8,5.91,5.38
WS10M,2008,6.34,5.45,5.88,6.27,5.46,5.88,4.15,4.66,5.45,4.98,5.34,6.89,5.56
WS10M,2009,5.7,5.98,5.47,6.4,6.35,5.02,5.3,4.06,4.88,5.57,4.45,4.98,5.34
WS10M,2010,7.52,4.48,4.9,6.09,5.3,5.98,5.41,4.45,4.99,4.98,4.7,5.91,5.4
WS10M,2011,5.55,6.04,6.79,5.56,5.58,4.76,5.69,5.18,3.68,4.83,5.4,6.03,5.42
WS10M,2012,5.35,6.52,4.33,5.76,6.3,5.59,5.18,4.95,4.09,4.11,4.86,5.64,5.22
WS10M,2013,4.29,6.33,4.24,6.66,5.55,5.8,3.64,4.55,4.53,5.08,5.56,5.22,5.1
WS10M,2014,4.94,4.35,5.65,6.57,7.04,5.85,4.77,4.88,4.92,4.48,5.79,5.52,5.4
WS10M,2015,4.88,5.11,6.29,5.29,5.64,5.67,4.87,4.48,4.98,4.62,5.46,5.24,5.21
WS10M,2016,5.54,5.62,5.9,5.7,6.14,5.62,3.86,4.77,4.49,4.49,3.85,4.91,5.07
WS10M,2017,7.04,5.05,5.66,6.2,6.16,5.76,3.5,5.63,4.62,4.56,5.75,5.3,5.44
WS10M,2018,6.26,5.12,5.83,6.25,6.16,6.12,5.18,4.66,5.07,4.66,5.36,6.98,5.64
WS10M,2019,5.12,5.54,5.73,6.17,6.43,5.09,5.4,4.92,4.57,4.65,5.27,4.78,5.3
WS10M,2020,6.02,6.79,6.7,6.34,6.15,5.47,4.23,4.08,4.69,4.73,6.26,6.01,5.62
WS10M,2021,5.52,4.98,5.83,6.63,5.52,5.16,5.38,4.98,5.53,5.32,4.56,5.28,5.39
WS50M,1981,8.87,7.66,6.68,6.96,6.17,6.88,5.44,5.88,5.73,6.83,7.46,8.59,6.92
WS50M,1982,8.42,6.52,7.12,8.52,7.34,7.3,6.85,7.24,7.45,6.26,7.16,7.88,7.34
WS50M,1983,7.98,7.95,7.3,6.73,6.9,7.1,6.23,6.68,6.6,7.51,8.51,8.12,7.3
WS50M,1984,7.81,9.66,7.48,7.86,7.38,7.3,6.18,6.01,6.09,5.77,6.27,9.5,7.27
WS50M,1985,7.04,6.94,8.38,8.08,7.1,6.05,6.53,6.02,6.84,6.74,6.86,6.71,6.94
WS50M,1986,6.81,7.5,8.25,8.14,7.23,5.81,6.02,6.86,6.18,7.27,7.98,6.45,7.04
WS50M,1987,7.51,6.58,7.57,8.04,7.18,6.41,6.05,6.84,5.16,8.66,8.0,6.82,7.07
WS50M,1988,9.17,6.97,7.71,7.16,6.88,7.34,6.28,5.73,6.47,7.28,7.99,8.22,7.27
WS50M,1989,7.34,7.41,8.28,7.55,7.45,7.55,6.93,5.87,7.05,7.69,7.59,8.18,7.41
WS50M,1990,7.46,8.03,8.38,7.99,7.62,5.98,6.04,6.7,7.02,7.23,6.92,8.17,7.3
WS50M,1991,7.92,7.72,7.12,8.27,8.16,6.67,6.8,6.25,7.93,7.71,7.71,7.95,7.52
WS50M,1992,7.45,7.69,8.29,6.21,7.85,6.62,7.62,7.22,6.29,6.26,6.98,8.91,7.29
WS50M,1993,8.9,8.61,7.94,8.59,7.9,5.55,6.16,6.66,6.14,7.54,9.51,8.07,7.62
WS50M,1994,7.18,7.47,7.76,6.63,6.87,6.54,7.05,6.73,6.84,8.62,7.41,8.4,7.3
WS50M,1995,8.52,7.3,8.54,7.93,6.82,6.94,7.11,6.84,6.56,7.38,6.99,8.29,7.44
WS50M,1996,8.49,9.04,7.62,6.95,7.15,6.52,6.64,6.44,5.14,6.8,9.38,7.96,7.34
WS50M,1997,7.57,7.16,7.35,8.74,7.41,8.47,7.56,6.18,6.98,7.75,8.48,8.03,7.64
WS50M,1998,7.77,6.79,8.55,8.48,7.66,7.61,6.8,6.84,6.37,7.69,6.52,8.57,7.48
WS50M,1999,6.85,7.48,6.83,8.46,7.71,6.13,6.67,4.98,6.36,7.74,8.4,7.05,7.05
WS50M,2000,7.85,7.56,7.33,7.89,6.63,7.3,6.38,6.47,6.86,7.21,8.21,7.94,7.3
WS50M,2001,8.41,7.0,7.33,6.98,7.07,7.43,6.66,5.97,5.58,6.98,8.99,8.86,7.27
WS50M,2002,6.84,7.29,6.77,7.67,7.01,6.43,6.97,6.46,5.75,7.03,7.55,7.11,6.91
WS50M,2003,7.65,7.62,8.84,8.85,6.41,6.38,5.9,5.23,6.66,6.7,7.8,7.44,7.12
WS50M,2004,6.82,7.12,8.01,7.6,6.92,6.65,5.91,6.13,5.92,6.73,8.39,7.54,6.98
WS50M,2005,6.68,7.32,7.22,7.57,7.15,6.71,5.77,6.22,7.08,7.42,8.16,7.75,7.09
WS50M,2006,7.02,7.67,8.06,6.9,6.84,6.88,6.23,5.75,6.77,7.35,6.84,7.48,6.98
WS50M,2007,7.78,6.71,7.52,7.43,6.41,7.09,6.02,6.67,6.67,7.97,8.01,8.11,7.2
WS50M,2008,8.58,7.55,7.71,8.02,6.79,7.41,5.34,6.22,7.38,7.17,7.62,9.21,7.41
WS50M,2009,7.92,8.18,7.34,8.13,7.8,6.36,6.81,5.62,6.8,7.78,6.69,7.06,7.2
WS50M,2010,9.7,6.73,6.48,7.66,6.56,7.34,6.82,5.89,6.76,7.23,6.87,8.02,7.18
WS50M,2011,7.51,8.27,8.89,7.0,7.01,5.95,7.14,6.73,5.14,7.03,7.79,8.37,7.23
WS50M,2012,7.45,8.58,5.99,7.41,7.88,7.09,6.68,6.64,5.66,5.89,7.12,7.91,7.02
WS50M,2013,5.88,8.55,5.72,8.3,6.81,7.11,4.66,6.04,6.15,7.39,7.78,7.34,6.79
WS50M,2014,6.89,6.49,7.44,8.3,8.69,7.3,6.02,6.52,6.67,6.34,8.07,7.73,7.2
WS50M,2015,6.97,7.21,8.27,6.8,7.13,7.08,6.32,5.9,6.72,6.57,7.55,7.18,6.97
WS50M,2016,7.68,7.58,7.66,7.16,7.65,6.99,5.12,6.54,6.38,6.39,5.61,7.07,6.81
WS50M,2017,9.35,7.12,7.54,7.88,7.63,7.25,4.6,7.41,6.25,6.59,7.91,7.36,7.24
WS50M,2018,8.6,7.17,7.62,7.81,7.53,7.7,6.51,6.27,6.88,6.69,7.89,9.23,7.49
WS50M,2019,7.25,7.46,7.59,7.88,7.91,6.4,6.95,6.56,6.2,6.88,7.41,6.73,7.1
WS50M,2020,8.24,8.91,8.73,7.94,7.78,6.7,5.5,5.69,6.48,6.63,8.52,8.46,7.46
WS50M,2021,7.68,7.16,7.47,8.25,6.91,6.44,6.87,6.69,7.45,7.35,6.73,7.53,7.21
T2MDEW,1981,-16.49,-21.17,-24.21,-12.54,-8.42,3.44,6.08,10.23,2.28,-6.45,-11.17,-16.92,-7.88
T2MDEW,1982,-27.24,-24.11,-19.78,-9.02,-5.03,3.77,9.54,5.09,0.41,-12.63,-16.67,-16.9,-9.31
T2MDEW,1983,-19.79,-21.72,-16.87,-14.57,-7.33,1.96,8.29,7.19,2.62,-5.33,-15.35,-19.71,-8.3
T2MDEW,1984,-15.88,-14.66,-15.51,-19.12,-5.91,2.77,10.79,6.64,2.33,-9.84,-22.92,-18.83,-8.3
T2MDEW,1985,-27.94,-26.56,-16.55,-14.73,-6.55,3.98,6.91,6.3,3.78,-5.96,-16.13,-22.95,-9.6
T2MDEW,1986,-22.03,-25.86,-15.06,-13.67,-5.49,1.55,11.12,4.26,-0.33,-5.72,-9.56,-29.55,-9.1
T2MDEW,1987,-27.88,-24.8,-17.72,-15.09,-4.87,-0.24,9.44,5.35,1.59,-3.72,-17.55,-21.2,-9.62
T2MDEW,1988,-18.82,-23.74,-13.49,-18.31,-3.55,2.93,7.29,7.4,2.19,-7.57,-17.01,-18.31,-8.35
T2MDEW,1989,-28.27,-20.2,-13.17,-14.78,-2.56,3.2,10.0,6.67,1.76,-6.7,-15.65,-22.31,-8.43
T2MDEW,1990,-27.72,-22.2,-16.54,-6.77,-4.7,4.89,12.69,4.94,1.21,-9.07,-23.16,-21.66,-8.93
T2MDEW,1991,-22.26,-23.7,-18.33,-9.73,-3.65,4.83,7.54,5.76,4.65,-7.13,-15.61,-22.35,-8.25
T2MDEW,1992,-23.25,-19.03,-15.31,-16.64,-3.48,0.5,6.88,6.23,0.8,-13.04,-19.74,-18.52,-9.51
T2MDEW,1993,-18.32,-17.72,-14.46,-11.95,-5.88,7.48,8.84,6.76,1.83,-8.6,-10.85,-21.45,-6.98
T2MDEW,1994,-23.92,-30.41,-12.49,-9.07,-7.95,4.26,8.56,6.13,0.51,-5.3,-18.13,-20.74,-8.91
T2MDEW,1995,-15.85,-14.57,-13.42,-4.31,-4.03,1.74,8.59,9.3,1.81,-6.05,-18.56,-21.47,-6.35
T2MDEW,1996,-18.71,-16.18,-11.44,-11.42,-5.86,3.14,9.19,3.81,-1.28,-5.01,-9.93,-19.99,-6.95
T2MDEW,1997,-26.68,-25.67,-14.08,-7.72,-3.4,1.23,5.13,4.5,4.13,-5.24,-17.53,-25.73,-9.17
T2MDEW,1998,-21.51,-29.26,-16.06,-13.56,-5.82,1.85,9.47,6.83,-2.13,-12.17,-22.92,-20.31,-10.32
T2MDEW,1999,-25.88,-18.6,-19.39,-13.45,-5.67,1.02,6.97,4.53,1.33,-6.99,-16.9,-16.65,-9.09
T2MDEW,2000,-25.7,-19.77,-13.95,-10.38,-4.08,3.41,7.04,8.94,-0.03,-8.1,-19.02,-24.45,-8.81
T2MDEW,2001,-26.81,-23.9,-20.48,-12.52,-3.23,4.63,6.44,9.08,2.87,-8.35,-13.06,-15.35,-8.31
T2MDEW,2002,-25.71,-21.42,-15.94,-10.57,-5.49,2.94,7.44,6.55,-0.99,-7.25,-15.28,-23.6,-9.04
T2MDEW,2003,-24.14,-22.06,-19.32,-10.68,-4.4,3.97,6.04,10.62,1.64,-6.35,-17.92,-17.96,-8.3
T2MDEW,2004,-21.49,-22.03,-18.52,-15.24,-5.39,4.73,9.61,4.88,0.68,-7.56,-12.04,-21.6,-8.63
T2MDEW,2005,-17.97,-18.24,-20.54,-14.19,-3.07,4.99,8.62,6.27,3.87,-4.36,-10.83,-19.09,-6.99
T2MDEW,2006,-27.24,-19.48,-18.13,-16.59,-4.13,4.55,9.78,5.37,0.48,-11.17,-20.31,-18.44,-9.54
T2MDEW,2007,-17.38,-30.51,-14.48,-7.35,-7.49,2.21,10.84,5.49,2.4,-1.26,-14.6,-18.86,-7.43
T2MDEW,2008,-15.06,-20.1,-19.48,-11.66,-5.77,1.98,8.58,7.5,3.28,-6.27,-16.26,-13.02,-7.13
T2MDEW,2009,-22.74,-27.71,-18.93,-12.45,-6.48,0.94,7.73,7.18,4.01,-5.08,-19.19,-29.13,-10.05
T2MDEW,2010,-23.38,-32.72,-16.86,-10.62,-4.55,2.17,5.87,4.94,-0.27,-4.27,-19.85,-24.69,-10.2
T2MDEW,2011,-23.21,-24.21,-12.06,-7.78,-3.06,6.05,5.38,4.85,4.35,-3.89,-13.35,-12.03,-6.48
T2MDEW,2012,-18.83,-15.82,-17.02,-9.68,-4.26,8.2,9.3,5.96,3.58,-5.24,-16.05,-17.81,-6.45
T2MDEW,2013,-25.67,-19.88,-25.6,-8.78,-4.49,3.9,11.33,6.96,0.98,-8.13,-14.15,-23.54,-8.88
T2MDEW,2014,-29.72,-27.52,-12.27,-10.07,-4.77,4.63,5.8,4.8,0.07,-9.72,-17.31,-19.71,-9.55
T2MDEW,2015,-29.15,-24.27,-13.52,-7.6,-1.22,6.79,9.04,5.67,1.8,-7.58,-16.55,-18.6,-7.85
T2MDEW,2016,-21.77,-14.99,-14.82,-6.96,-4.65,6.43,12.88,8.06,7.01,-2.19,-19.73,-29.57,-6.68
T2MDEW,2017,-22.38,-24.32,-8.91,-13.2,-7.14,2.44,9.4,5.07,0.92,-4.33,-16.23,-13.98,-7.6
T2MDEW,2018,-18.68,-20.74,-23.45,-12.05,-6.26,3.69,7.7,6.94,3.37,-4.82,-15.88,-17.01,-8.02
T2MDEW,2019,-23.7,-24.21,-12.74,-10.74,-3.78,1.3,9.96,8.03,2.37,-6.22,-18.69,-17.15,-7.85
T2MDEW,2020,-18.95,-13.9,-14.28,-6.91,-0.21,3.9,9.23,9.9,5.55,-5.34,-10.52,-22.33,-5.31
T2MDEW,2021,-28.3,-29.37,-22.69,-7.79,-2.67,3.77,6.75,9.47,2.83,-4.56,-16.99,-24.19,-9.37
T2MWET,1981,-16.21,-21.0,-24.06,-12.13,-7.75,4.05,7.26,11.18,2.87,-6.15,-10.87,-16.68,-7.38
T2MWET,1982,-27.13,-24.01,-19.59,-8.62,-4.26,4.51,10.62,5.9,1.09,-12.31,-16.44,-16.67,-8.83
T2MWET,1983,-19.6,-21.6,-16.61,-14.16,-6.7,2.61,9.55,8.16,3.2,-4.89,-15.06,-19.54,-7.8
T2MWET,1984,-15.65,-14.34,-15.21,-18.75,-5.24,3.38,11.97,7.69,2.75,-9.45,-22.87,-18.62,-7.81
T2MWET,1985,-27.9,-26.49,-16.27,-14.28,-6.0,4.96,8.21,7.22,4.19,-5.66,-15.88,-22.82,-9.13
T2MWET,1986,-21.91,-25.81,-14.78,-13.2,-4.96,2.63,12.04,5.08,0.23,-5.38,-9.22,-29.59,-8.64
T2MWET,1987,-27.85,-24.7,-17.46,-14.7,-4.13,0.31,10.48,6.07,2.15,-3.27,-17.28,-21.07,-9.18
T2MWET,1988,-18.61,-23.68,-13.17,-17.9,-3.0,3.94,8.76,8.55,2.73,-7.06,-16.78,-18.13,-7.79
T2MWET,1989,-28.23,-20.04,-12.85,-14.31,-1.95,4.33,11.09,7.83,2.32,-6.3,-15.44,-22.14,-7.9
T2MWET,1990,-27.69,-22.04,-16.24,-6.35,-3.9,6.14,14.11,6.09,1.79,-8.64,-23.06,-21.49,-8.36
T2MWET,1991,-22.12,-23.57,-18.09,-9.24,-3.12,5.84,8.83,6.9,5.16,-6.74,-15.41,-22.2,-7.73
T2MWET,1992,-23.14,-18.83,-14.96,-16.12,-2.87,1.19,7.75,6.93,1.31,-12.65,-19.58,-18.29,-9.06
T2MWET,1993,-18.09,-17.48,-14.16,-11.48,-5.19,8.53,10.2,7.61,2.33,-8.24,-10.52,-21.28,-6.43
T2MWET,1994,-23.84,-30.38,-12.13,-8.63,-7.23,4.99,10.01,7.14,0.98,-4.94,-17.92,-20.55,-8.4
T2MWET,1995,-15.58,-14.32,-13.13,-3.81,-3.48,2.83,9.83,10.01,2.31,-5.67,-18.38,-21.31,-5.85
T2MWET,1996,-18.51,-15.9,-11.1,-10.88,-5.09,4.19,10.3,4.47,-0.7,-4.7,-9.56,-19.84,-6.42
T2MWET,1997,-26.69,-25.63,-13.69,-7.1,-2.74,2.05,5.94,5.36,4.52,-4.88,-17.25,-25.64,-8.72
T2MWET,1998,-21.35,-29.28,-15.73,-13.03,-5.23,2.62,10.65,7.53,-1.47,-11.81,-22.82,-20.16,-9.86
T2MWET,1999,-25.85,-18.42,-19.17,-12.84,-5.03,1.79,7.88,5.23,1.73,-6.6,-16.65,-16.46,-8.64
T2MWET,2000,-25.61,-19.6,-13.61,-9.81,-3.48,4.41,8.25,9.8,0.5,-7.85,-18.87,-24.35,-8.31
T2MWET,2001,-26.72,-23.83,-20.23,-11.98,-2.69,5.44,7.43,10.05,3.33,-8.03,-12.69,-15.09,-7.83
T2MWET,2002,-25.64,-21.27,-15.63,-9.99,-4.84,3.76,8.18,7.22,-0.39,-6.91,-15.03,-23.5,-8.6
T2MWET,2003,-24.09,-21.95,-18.99,-10.1,-3.67,4.85,7.15,11.59,2.09,-5.99,-17.73,-17.79,-7.8
T2MWET,2004,-21.39,-21.87,-18.24,-14.7,-4.8,5.57,10.89,5.69,1.17,-7.22,-11.7,-21.48,-8.13
T2MWET,2005,-17.79,-18.04,-20.31,-13.66,-2.53,5.82,9.77,7.14,4.3,-3.96,-10.49,-18.86,-6.49
T2MWET,2006,-27.18,-19.27,-17.87,-16.16,-3.4,5.51,10.8,6.18,0.94,-10.88,-20.14,-18.25,-9.08
T2MWET,2007,-17.13,-30.49,-14.15,-6.81,-6.67,2.83,12.03,6.21,2.9,-0.93,-14.35,-18.7,-6.95
T2MWET,2008,-14.77,-19.89,-19.27,-11.17,-5.09,2.75,9.89,8.26,3.72,-5.99,-16.03,-12.7,-6.63
T2MWET,2009,-22.59,-27.6,-18.69,-11.92,-5.77,1.76,8.95,7.99,4.41,-4.77,-19.0,-29.08,-9.59
T2MWET,2010,-23.16,-32.71,-16.6,-10.17,-3.81,2.89,6.78,5.59,0.23,-3.96,-19.7,-24.52,-9.77
T2MWET,2011,-23.08,-24.06,-11.67,-7.31,-2.49,7.03,6.37,5.64,4.77,-3.62,-13.07,-11.71,-5.99
T2MWET,2012,-18.63,-15.56,-16.78,-9.15,-3.68,9.08,10.31,6.69,4.05,-4.98,-15.81,-17.6,-5.99
T2MWET,2013,-25.56,-19.64,-25.49,-8.31,-3.77,4.87,12.56,7.78,1.54,-7.73,-13.88,-23.42,-8.38
T2MWET,2014,-29.67,-27.45,-11.95,-9.56,-4.12,5.4,6.75,5.51,0.65,-9.35,-17.06,-19.52,-9.1
T2MWET,2015,-29.06,-24.17,-13.18,-7.13,-0.71,7.81,10.05,6.57,2.36,-7.13,-16.34,-18.4,-7.35
T2MWET,2016,-21.6,-14.71,-14.52,-6.54,-3.99,7.55,14.51,9.24,7.54,-1.88,-19.58,-29.56,-6.12
T2MWET,2017,-22.17,-24.2,-8.56,-12.61,-6.42,3.23,11.17,5.93,1.45,-4.05,-16.0,-13.71,-7.03
T2MWET,2018,-18.42,-20.57,-23.24,-11.57,-5.6,4.17,8.82,7.61,3.87,-4.55,-15.62,-16.74,-7.58
T2MWET,2019,-23.61,-24.1,-12.47,-10.19,-3.13,2.15,10.86,8.76,2.84,-5.94,-18.52,-16.92,-7.4
T2MWET,2020,-18.74,-13.59,-13.95,-6.37,0.33,5.02,10.48,10.74,5.99,-4.99,-10.2,-22.18,-4.77
T2MWET,2021,-28.28,-29.27,-22.49,-7.28,-1.89,4.91,7.97,10.15,3.3,-4.24,-16.78,-24.06,-8.88
T2M_MAX,1981,-3.36,-3.24,-3.31,-0.39,0.61,23.05,19.29,23.03,14.37,2.96,0.43,-1.74,23.05
T2M_MAX,1982,-7.42,-4.82,-5.77,0.8,1.5,20.6,24.48,20.9,14.39,-1.43,-3.08,-1.92,24.48
T2M_MAX,1983,-3.79,-4.06,-5.68,0.57,0.22,18.8,22.02,21.73,11.98,4.15,-3.92,-7.42,22.02
T2M_MAX,1984,-4.27,0.51,-3.33,-1.63,1.01,21.77,24.49,21.43,12.24,1.44,-3.63,-0.11,24.49
T2M_MAX,1985,-4.12,-10.25,-1.62,-1.62,0.58,20.8,19.99,18.7,10.59,2.23,-0.49,-11.62,20.8
T2M_MAX,1986,-4.21,-2.39,-0.49,0.29,1.2,16.09,21.13,14.43,10.22,0.71,0.71,-3.65,21.13
T2M_MAX,1987,-2.48,-11.27,-3.3,0.4,1.36,14.23,24.69,13.98,11.92,4.62,-3.48,-4.95,24.69
T2M_MAX,1988,-3.99,-4.16,-1.45,-5.38,0.87,15.66,20.54,20.15,10.9,6.15,-0.17,-5.86,20.54
T2M_MAX,1989,-3.53,-6.41,0.22,-1.25,9.96,20.15,27.08,18.86,11.88,5.42,0.4,-9.59,27.08
T2M_MAX,1990,-9.88,-4.92,-0.99,2.01,11.31,17.29,28.99,20.0,8.45,1.19,-0.75,0.68,28.99
T2M_MAX,1991,-7.95,-1.48,-0.71,0.94,4.12,18.65,21.67,15.18,12.44,5.23,-0.17,-6.02,21.67
T2M_MAX,1992,-4.57,-1.5,0.06,-3.72,1.12,16.07,22.22,19.07,18.41,0.87,-2.38,-0.4,22.22
T2M_MAX,1993,-2.39,-2.47,-0.13,0.44,0.83,22.25,24.23,17.4,12.95,0.42,0.8,-1.8,24.23
T2M_MAX,1994,-11.63,-12.53,-1.37,0.72,0.61,22.08,25.08,17.23,12.78,4.36,-2.06,-2.33,25.08
T2M_MAX,1995,-1.73,-5.55,0.4,1.16,5.49,15.91,22.57,22.43,8.51,4.51,-2.06,-3.49,22.57
T2M_MAX,1996,-0.37,-2.63,-1.89,0.64,1.44,19.94,21.79,11.37,6.64,1.67,-0.19,0.47,21.79
T2M_MAX,1997,-13.35,-3.32,-5.31,1.52,1.17,14.94,15.83,19.49,13.94,3.72,-2.88,-4.13,19.49
T2M_MAX,1998,-4.52,-12.72,-1.58,-4.86,1.17,15.53,22.48,19.81,4.16,1.01,-13.25,-0.13,22.48
T2M_MAX,1999,-13.49,-6.45,-2.05,0.01,0.84,14.09,21.63,17.7,9.48,5.58,-1.64,-3.34,21.63
T2M_MAX,2000,-10.19,-8.9,-2.32,0.12,1.66,13.94,21.12,21.57,13.94,2.57,0.32,-7.24,21.57
T2M_MAX,2001,-6.1,-9.65,-7.52,0.62,1.4,16.26,24.55,19.48,11.9,1.47,-1.94,-0.69,24.55
T2M_MAX,2002,-12.52,-4.61,-4.52,0.53,0.73,20.25,22.23,16.8,7.11,0.33,-2.35,-10.63,22.23
T2M_MAX,2003,-7.1,-1.02,-2.88,0.34,1.98,24.31,16.08,21.01,12.21,2.99,0.27,-1.43,24.31
T2M_MAX,2004,-7.35,-6.38,-2.82,-2.35,1.37,21.95,22.98,15.3,8.47,2.86,-0.3,-5.9,22.98
