-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  30.0   Longitude 60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1285.38 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,1981,4.74,5.03,4.78,5.08,4.8,5.6,6.82,6.7,5.02,4.12,3.36,3.83,4.99
WS10M,1982,4.64,5.41,6.13,3.93,5.7,6.49,5.27,6.34,5.21,3.38,3.66,3.7,4.98
WS10M,1983,4.74,4.38,5.3,4.58,4.59,5.88,6.52,5.08,5.2,3.95,2.97,3.5,4.73
WS10M,1984,4.0,4.21,4.94,4.33,4.54,6.69,6.03,5.59,5.56,4.07,3.46,3.41,4.73
WS10M,1985,4.17,5.27,4.21,3.98,5.09,6.2,6.33,6.81,4.84,3.85,2.91,4.7,4.87
WS10M,1986,4.2,4.25,4.46,4.71,4.79,5.22,6.3,6.52,5.04,3.36,3.43,4.77,4.76
WS10M,1987,3.48,4.42,5.52,4.64,4.33,6.56,6.41,5.59,5.07,4.21,3.23,4.19,4.8
WS10M,1988,4.86,5.12,5.42,3.91,4.62,5.22,6.47,6.23,5.68,4.58,3.3,5.15,5.05
WS10M,1989,4.8,4.86,5.58,4.29,4.93,6.45,7.15,5.84,4.23,4.02,3.14,4.34,4.98
WS10M,1990,5.21,4.84,4.47,4.17,5.47,5.52,5.72,5.66,4.61,4.01,3.15,4.33,4.77
WS10M,1991,4.67,4.75,4.72,4.35,5.14,5.72,6.01,5.25,4.54,4.02,3.02,5.49,4.81
WS10M,1992,6.17,5.96,5.16,5.24,4.72,4.5,5.8,6.45,5.0,3.66,3.84,5.38,5.16
WS10M,1993,4.41,4.98,5.19,4.28,4.58,5.28,6.44,6.47,4.8,4.15,4.17,3.37,4.84
WS10M,1994,4.34,5.12,4.93,4.16,4.61,5.66,6.08,5.09,5.2,3.51,4.66,4.33,4.8
WS10M,1995,3.9,4.88,4.38,3.92,4.61,4.77,6.15,5.79,4.65,3.79,3.69,3.74,4.52
WS10M,1996,3.77,4.84,5.61,4.26,3.98,5.54,6.91,5.76,5.16,4.16,4.09,3.69,4.81
WS10M,1997,4.72,4.87,6.38,4.68,4.45,4.63,5.88,5.27,4.62,3.49,3.62,4.5,4.77
WS10M,1998,5.46,5.29,5.58,4.93,4.76,6.55,6.05,6.3,4.57,4.12,3.42,3.38,5.04
WS10M,1999,4.22,5.15,4.82,4.75,5.87,5.64,6.16,5.26,4.99,3.75,4.63,3.6,4.9
WS10M,2000,4.96,4.02,4.57,3.82,4.51,6.01,7.05,5.55,4.51,3.81,4.06,4.09,4.75
WS10M,2001,3.77,5.03,4.73,4.2,4.4,5.29,6.77,6.44,4.49,4.32,4.41,3.77,4.8
WS10M,2002,5.11,5.27,4.93,5.11,4.53,5.21,6.55,5.37,5.29,3.78,3.62,4.77,4.96
WS10M,2003,4.4,6.01,5.65,4.27,5.2,6.05,5.99,6.38,5.21,3.72,4.6,4.15,5.13
WS10M,2004,5.16,4.3,4.89,5.52,5.05,6.23,6.72,6.38,5.35,4.25,3.62,5.1,5.22
WS10M,2005,4.85,4.81,4.39,4.43,4.85,6.15,7.12,6.44,5.01,4.35,3.86,3.85,5.02
WS10M,2006,5.02,4.2,4.88,4.23,4.34,5.98,6.62,5.84,4.94,3.72,4.16,4.43,4.87
WS10M,2007,4.51,4.55,5.29,4.16,5.2,6.27,6.31,6.03,5.69,4.55,3.66,4.27,5.05
WS10M,2008,3.94,5.02,4.48,4.45,4.18,5.59,6.01,5.82,4.86,4.14,4.17,3.3,4.66
WS10M,2009,4.51,4.98,5.05,4.94,5.19,6.41,6.66,5.72,5.14,3.98,4.12,3.48,5.02
WS10M,2010,4.51,5.63,4.69,4.23,4.3,6.01,6.76,5.67,5.09,4.7,3.19,3.32,4.84
WS10M,2011,4.02,5.59,4.39,4.42,4.74,5.97,6.23,5.45,4.76,3.96,4.71,3.76,4.83
WS10M,2012,4.57,6.07,6.02,4.05,4.74,6.64,6.69,5.64,4.95,3.68,3.75,4.12,5.07
WS10M,2013,5.11,4.94,5.16,4.75,4.75,6.05,6.19,5.19,4.0,3.64,3.95,4.15,4.82
WS10M,2014,3.8,4.23,5.2,4.97,4.49,6.13,6.09,6.0,4.96,4.27,4.06,3.38,4.8
WS10M,2015,4.84,5.37,4.69,4.13,4.9,6.54,6.06,6.03,5.19,3.7,4.17,4.1,4.98
WS10M,2016,4.4,3.91,5.16,4.55,4.53,5.56,6.27,6.15,4.69,4.52,3.79,4.12,4.81
WS10M,2017,5.05,5.9,4.88,4.45,3.91,5.63,6.2,6.08,5.18,3.59,3.69,3.55,4.84
WS10M,2018,4.29,4.82,4.23,4.52,5.02,5.89,5.66,7.05,5.09,3.77,3.91,3.8,4.84
WS10M,2019,5.38,5.66,5.35,4.98,4.11,6.7,5.92,5.92,5.02,3.97,3.7,3.99,5.05
WS10M,2020,4.71,5.49,5.19,4.46,4.75,5.84,6.34,6.76,5.43,4.61,3.74,3.63,5.08
WS10M,2021,3.72,3.89,4.96,4.23,4.85,6.01,5.72,6.2,4.36,4.38,3.24,3.91,4.63
WS50M,1981,6.27,6.62,6.3,6.56,6.2,7.19,8.73,8.84,6.78,5.55,4.55,5.21,6.57
WS50M,1982,6.09,7.04,7.66,5.12,7.17,8.35,6.95,8.18,7.06,4.48,4.98,5.08,6.51
WS50M,1983,6.28,5.83,6.82,5.87,5.85,7.5,8.41,6.65,6.9,5.27,3.89,4.69,6.16
WS50M,1984,5.27,5.46,6.41,5.67,5.88,8.69,8.09,7.38,7.52,5.43,4.8,4.62,6.27
WS50M,1985,5.58,6.81,5.45,5.18,6.53,8.23,8.29,9.09,6.43,5.05,3.82,6.2,6.39
WS50M,1986,5.55,5.62,5.77,5.91,6.22,6.63,8.42,8.62,6.87,4.48,4.65,6.12,6.24
WS50M,1987,4.69,5.73,6.97,5.99,5.45,8.46,8.28,7.52,6.65,5.52,4.32,5.64,6.27
WS50M,1988,6.56,6.72,6.97,5.0,5.99,6.69,8.31,8.12,7.49,6.2,4.55,6.8,6.62
WS50M,1989,6.51,6.23,7.05,5.52,6.38,8.41,9.29,7.91,5.61,5.47,4.2,5.68,6.53
WS50M,1990,6.8,6.4,5.79,5.38,7.02,7.34,7.41,7.35,6.28,5.25,4.3,5.7,6.26
WS50M,1991,6.14,6.27,6.29,5.77,6.55,7.36,7.77,6.99,6.1,5.43,4.15,7.05,6.33
WS50M,1992,7.87,7.69,6.63,6.66,5.98,5.86,7.57,8.13,6.74,4.81,5.27,7.19,6.7
WS50M,1993,5.8,6.62,6.68,5.52,5.73,6.89,8.4,8.53,6.5,5.62,5.74,4.68,6.39
WS50M,1994,5.76,6.76,6.54,5.28,5.91,7.38,7.79,6.79,6.78,4.73,6.33,5.83,6.32
WS50M,1995,5.26,6.27,5.68,5.12,6.0,6.32,7.99,7.71,6.28,5.15,5.1,4.98,5.99
WS50M,1996,5.12,6.32,7.19,5.64,5.03,7.17,9.02,7.62,7.07,5.57,5.73,5.2,6.39
WS50M,1997,6.23,6.42,8.07,6.02,5.78,6.02,7.74,6.97,6.08,4.55,4.8,6.05,6.23
WS50M,1998,7.2,6.82,7.13,6.39,6.02,8.41,7.89,8.37,6.03,5.65,4.7,4.68,6.61
WS50M,1999,5.57,6.73,6.36,6.12,7.45,7.2,7.8,7.13,6.81,5.3,6.24,4.99,6.48
WS50M,2000,6.59,5.3,6.15,5.18,6.08,7.77,9.33,7.42,6.23,5.32,5.45,5.66,6.38
WS50M,2001,5.08,6.71,6.28,5.67,5.82,6.88,8.55,8.62,6.05,5.94,5.97,5.25,6.4
WS50M,2002,6.79,6.91,6.41,6.59,5.9,6.82,8.61,7.27,7.28,5.32,5.19,6.38,6.62
WS50M,2003,5.77,7.8,7.38,5.62,6.68,7.64,7.71,8.38,6.96,5.15,6.41,5.65,6.76
WS50M,2004,6.77,5.8,6.55,6.97,6.58,8.02,8.62,8.54,7.17,5.77,4.98,6.76,6.88
WS50M,2005,6.49,6.34,5.87,5.84,6.11,7.94,9.21,8.42,6.94,5.95,5.32,5.27,6.65
WS50M,2006,6.77,5.77,6.44,5.63,5.75,7.89,8.52,7.89,6.75,5.18,5.61,5.91,6.52
WS50M,2007,6.21,6.02,6.94,5.53,6.68,7.92,8.1,8.12,7.64,6.32,5.17,5.79,6.71
WS50M,2008,5.28,6.77,6.08,5.96,5.42,7.24,7.81,7.71,6.68,5.67,5.62,4.59,6.23
WS50M,2009,6.12,6.64,6.64,6.43,6.73,8.12,8.72,7.46,6.66,5.41,5.59,4.78,6.61
WS50M,2010,6.13,7.24,6.15,5.6,5.52,7.81,8.68,7.64,6.86,6.55,4.44,4.59,6.43
WS50M,2011,5.45,7.2,5.94,5.87,6.1,7.62,8.11,7.12,6.39,5.45,6.39,5.2,6.4
WS50M,2012,6.09,7.8,7.87,5.23,6.12,8.52,8.66,7.58,6.66,4.98,5.03,5.69,6.68
WS50M,2013,6.79,6.45,6.78,6.02,6.23,7.67,8.05,6.69,5.59,5.01,5.37,5.65,6.36
WS50M,2014,5.16,5.56,6.73,6.41,5.73,7.97,7.85,7.99,6.72,5.64,5.58,4.59,6.33
WS50M,2015,6.45,7.08,6.23,5.52,6.41,8.46,7.9,7.86,6.95,5.13,5.61,5.66,6.6
WS50M,2016,5.99,5.38,6.7,5.89,5.77,7.16,7.95,8.25,6.46,5.98,4.98,5.91,6.38
WS50M,2017,6.59,7.56,6.38,5.66,5.05,7.36,8.09,8.07,7.13,4.93,5.13,4.8,6.39
WS50M,2018,5.85,6.3,5.56,5.71,6.4,7.51,7.43,9.12,6.89,5.0,5.33,5.29,6.37
WS50M,2019,7.05,7.25,7.01,6.38,5.32,8.52,7.74,7.7,6.65,5.37,5.14,5.54,6.63
WS50M,2020,6.25,7.27,6.71,5.82,6.17,7.52,8.05,8.45,7.28,6.21,5.16,5.03,6.66
WS50M,2021,5.11,5.23,6.54,5.49,6.38,7.87,7.42,8.2,6.06,5.86,4.48,5.38,6.17
T2MDEW,1981,-5.38,-4.7,-1.81,-2.67,0.86,-0.53,2.05,-0.81,-5.72,-5.26,-7.37,-4.47,-2.95
T2MDEW,1982,-4.63,-4.08,-0.2,1.34,-0.31,-1.97,-1.56,-2.13,-5.31,-0.91,-4.61,-5.39,-2.46
T2MDEW,1983,-5.76,-3.63,-5.49,-0.8,0.71,-0.92,0.01,-0.34,-3.52,-8.27,-7.88,-4.83,-3.39
T2MDEW,1984,-6.63,-8.69,1.08,-3.55,-2.78,-3.03,-2.12,-1.56,-5.74,-7.96,-2.69,-7.36,-4.24
T2MDEW,1985,-1.56,-8.56,-5.67,0.4,-2.99,-4.86,-1.13,-3.36,-9.36,-6.45,-4.1,-4.26,-4.29
T2MDEW,1986,-9.45,-3.11,-2.77,-0.17,-1.31,-0.91,-3.58,-3.49,-6.95,-3.93,-4.26,-4.69,-3.73
T2MDEW,1987,-9.36,-6.44,-1.56,-3.27,-0.2,-3.7,0.87,-1.54,-2.12,-4.67,-8.32,-8.23,-4.02
T2MDEW,1988,-4.38,-5.09,-4.26,-1.27,-3.04,-2.06,2.46,0.72,-4.2,-4.63,-6.31,-3.9,-2.98
T2MDEW,1989,-9.8,-8.46,-2.02,-2.24,-4.62,-3.83,-0.74,-3.45,-5.35,-6.5,-2.5,-2.02,-4.27
T2MDEW,1990,-2.57,-2.49,-5.35,-2.77,0.93,-2.22,0.72,-0.84,-7.81,-3.35,-4.54,-3.42,-2.8
T2MDEW,1991,-1.02,-2.6,3.29,1.64,0.6,-1.87,0.51,-4.2,-4.43,-3.92,-3.61,0.3,-1.26
T2MDEW,1992,-2.49,-4.14,-4.02,1.06,1.01,0.71,-2.45,-0.69,-3.98,-2.64,-5.86,1.35,-1.83
T2MDEW,1993,-2.05,0.02,-2.59,0.7,0.53,-0.49,-0.31,-2.45,-6.06,-7.79,-3.96,-7.31,-2.67
T2MDEW,1994,-5.58,-4.49,0.49,-2.7,-0.92,-1.53,1.28,-1.09,-7.35,-0.38,1.31,-5.51,-2.18
T2MDEW,1995,-4.96,-4.17,-2.6,0.89,-2.56,-0.33,2.38,-2.55,-5.48,-3.33,-8.04,0.96,-2.46
T2MDEW,1996,-3.33,0.31,4.06,0.35,1.84,0.98,-0.13,-5.2,-2.77,-5.36,-8.17,-10.06,-2.31
T2MDEW,1997,-4.81,-6.91,-1.43,1.34,0.97,2.97,-1.92,-4.74,-5.2,2.08,1.76,0.94,-1.21
T2MDEW,1998,-1.6,-1.81,0.74,-0.25,-1.21,-0.31,0.44,0.58,-3.11,-5.42,-5.46,-6.07,-1.95
T2MDEW,1999,-5.29,-0.65,-5.53,-5.49,-4.76,-1.88,1.76,-4.42,-3.66,-4.47,-0.69,-9.81,-3.77
T2MDEW,2000,-3.38,-6.17,-7.24,-3.98,-3.45,-5.03,-3.41,-3.77,-2.37,-3.67,-4.26,-3.85,-4.2
T2MDEW,2001,-7.7,-8.21,-4.27,-4.37,-3.53,-4.4,-0.24,-3.01,-4.85,-6.96,-4.58,1.48,-4.18
T2MDEW,2002,-2.78,-3.22,-5.64,-1.72,-2.85,-0.1,0.22,-3.11,-9.17,-5.31,-2.06,-5.28,-3.42
T2MDEW,2003,-4.31,-0.97,-3.38,-0.92,-3.44,-2.07,2.63,-2.27,-5.2,-4.12,-1.86,-4.63,-2.56
T2MDEW,2004,-0.27,-6.22,-5.2,-2.59,-2.78,-4.74,-0.1,-2.24,-5.88,-5.89,-3.17,-1.94,-3.39
T2MDEW,2005,-3.18,-2.22,2.42,-1.95,-0.14,-0.53,-1.49,-2.05,-5.38,-4.35,-4.39,-7.47,-2.56
T2MDEW,2006,-7.86,-1.99,-3.58,-3.0,-0.75,-5.37,-1.25,-5.56,-6.27,-0.85,-0.19,-3.57,-3.36
T2MDEW,2007,-7.12,-0.36,-0.18,0.24,-2.24,2.1,-1.46,-5.27,-8.68,-10.74,-5.19,-5.59,-3.74
T2MDEW,2008,-4.54,-7.17,-8.09,-5.1,-2.21,-1.27,-0.06,-3.31,-3.95,-2.75,-4.76,-2.11,-3.76
T2MDEW,2009,-3.7,-1.7,-1.94,1.97,1.36,-2.21,-3.37,-0.18,-1.06,-7.06,-3.95,0.95,-1.74
T2MDEW,2010,-3.52,-0.85,-2.99,0.04,2.02,-1.03,-2.8,-2.8,-7.02,-3.14,-9.94,-12.83,-3.75
T2MDEW,2011,-4.6,0.55,-0.24,-0.5,1.5,-0.81,-3.5,-0.9,-4.4,-0.49,0.55,-12.49,-2.14
T2MDEW,2012,-6.52,-5.13,-5.53,3.34,0.24,-0.74,-0.77,-3.28,-5.35,-4.38,-1.15,-2.96,-2.69
T2MDEW,2013,-3.64,-2.7,-1.65,1.1,-2.1,0.08,-0.73,1.87,-4.71,-3.44,-0.77,-8.16,-2.08
T2MDEW,2014,-2.65,-6.85,0.17,1.82,0.92,-2.17,-4.01,-6.24,-3.44,-2.18,-4.0,-10.23,-3.22
T2MDEW,2015,-4.07,-0.83,1.79,-0.35,-0.17,-3.7,-0.28,-3.2,-5.13,2.06,-0.73,-5.66,-1.69
T2MDEW,2016,-2.76,-8.02,1.92,-0.85,1.55,-1.53,2.28,-4.61,-1.79,-4.4,-5.24,-3.91,-2.25
T2MDEW,2017,-5.31,-1.52,0.98,-2.48,2.45,-2.29,-1.79,-4.97,-6.56,-4.58,-4.6,-10.65,-3.45
T2MDEW,2018,-8.1,-3.83,-3.15,1.51,-0.17,-0.92,-2.64,-3.13,-6.77,-0.69,-1.66,-5.41,-2.92
T2MDEW,2019,-4.46,-2.67,1.58,3.29,3.52,-0.49,0.05,-3.15,-3.95,0.8,-4.87,-0.34,-0.87
T2MDEW,2020,-1.14,-0.75,-0.96,4.65,0.71,-1.42,1.16,1.63,-6.35,-10.21,-3.31,-3.54,-1.63
T2MDEW,2021,-13.65,-7.15,-4.7,-2.51,0.48,-4.29,2.23,-3.46,-7.55,-8.1,-4.27,-5.48,-4.85
T2MWET,1981,1.76,3.29,7.26,9.73,13.3,14.41,16.25,13.38,9.12,6.16,3.68,3.21,8.5
T2MWET,1982,1.66,1.61,6.28,10.93,12.69,13.82,14.25,12.9,9.19,10.01,3.86,0.8,8.21
T2MWET,1983,0.64,2.35,3.03,8.83,14.27,15.21,15.98,15.06,11.41,5.23,3.73,1.57,8.14
T2MWET,1984,0.01,-1.08,8.64,9.27,11.43,12.63,13.82,14.3,8.78,4.69,6.4,-0.13,7.42
T2MWET,1985,3.88,1.56,4.53,10.22,11.34,12.56,14.77,11.42,7.33,6.35,5.32,2.37,7.68
T2MWET,1986,-0.81,2.75,4.6,10.31,12.72,14.83,12.86,11.85,8.33,8.94,4.95,1.5,7.76
T2MWET,1987,0.02,2.68,6.82,8.98,13.09,12.4,15.48,14.03,12.08,6.91,3.36,1.44,8.14
T2MWET,1988,1.8,2.51,5.58,10.46,12.35,14.74,17.1,14.82,10.66,7.74,4.56,3.72,8.86
T2MWET,1989,-1.79,-0.54,6.14,9.07,10.33,13.36,15.08,12.5,10.17,7.46,6.54,4.23,7.76
T2MWET,1990,2.64,3.79,4.64,9.36,14.43,14.37,15.88,15.1,9.13,8.76,5.61,3.26,8.94
T2MWET,1991,3.74,2.83,8.47,11.06,13.37,14.18,16.08,12.47,10.38,8.0,5.7,5.34,9.34
T2MWET,1992,1.89,2.54,3.94,10.15,12.43,16.06,14.09,13.5,9.73,8.56,5.11,6.03,8.69
T2MWET,1993,2.47,5.59,5.36,11.08,13.74,14.9,14.87,12.76,9.55,5.38,5.65,2.1,8.62
T2MWET,1994,1.53,2.55,8.0,8.77,12.93,14.68,16.19,14.54,7.3,9.73,9.21,1.74,8.98
T2MWET,1995,2.22,2.91,5.23,10.58,11.26,14.9,17.23,13.41,9.97,8.61,3.55,4.79,8.76
T2MWET,1996,1.22,5.62,9.02,10.33,13.67,15.46,14.41,11.21,12.1,7.26,2.17,0.16,8.55
T2MWET,1997,1.82,1.63,6.01,10.19,12.76,16.67,14.87,12.15,10.6,11.92,7.16,5.08,9.28
T2MWET,1998,3.23,3.84,8.12,10.92,12.62,14.02,15.72,15.12,11.75,7.97,5.63,4.21,9.46
T2MWET,1999,1.41,6.01,4.84,8.5,10.74,14.76,16.29,12.4,11.35,8.81,7.65,0.48,8.6
T2MWET,2000,2.54,2.05,3.73,10.36,13.43,12.02,12.58,12.33,12.36,8.9,4.4,3.36,8.19
T2MWET,2001,0.05,1.11,6.12,9.9,13.01,13.07,15.4,12.83,10.74,7.37,5.45,7.55,8.59
T2MWET,2002,3.03,3.95,5.52,10.24,12.68,15.25,14.95,13.48,8.22,8.57,5.95,2.01,8.68
T2MWET,2003,2.69,5.73,6.16,10.83,10.89,14.23,17.37,13.37,10.0,9.1,5.57,2.6,9.06
T2MWET,2004,4.84,3.44,6.72,9.49,12.35,12.62,14.8,13.01,9.37,6.91,6.6,3.92,8.69
T2MWET,2005,1.8,2.91,8.87,9.43,12.48,14.66,14.78,13.37,10.81,8.79,4.81,1.68,8.73
T2MWET,2006,-0.33,6.01,6.19,9.52,14.33,11.73,14.83,11.44,9.33,11.4,7.48,1.74,8.65
T2MWET,2007,-0.15,5.29,7.09,11.8,11.95,16.36,14.35,11.14,7.29,3.54,5.98,1.81,8.04
T2MWET,2008,-0.38,0.7,5.23,8.65,13.31,15.59,15.98,12.58,11.15,9.86,4.4,3.73,8.43
T2MWET,2009,1.83,5.55,7.62,10.23,14.65,12.79,13.87,16.05,13.15,6.65,5.63,5.39,9.48
T2MWET,2010,3.38,5.59,8.15,11.8,15.1,14.62,14.09,12.83,8.65,9.78,2.01,-1.34,8.74
T2MWET,2011,2.18,5.08,7.65,10.99,15.48,15.65,13.44,14.93,10.94,10.73,8.38,-1.94,9.48
T2MWET,2012,1.04,1.35,4.66,12.41,14.16,14.0,15.26,12.7,9.78,8.15,7.01,3.24,8.66
T2MWET,2013,2.65,4.45,7.82,10.85,12.29,15.8,15.4,15.73,11.62,9.54,6.74,0.39,9.46
T2MWET,2014,2.26,-0.05,7.23,11.94,13.59,14.24,13.4,11.4,11.94,9.77,4.76,-0.21,8.4
T2MWET,2015,2.94,5.65,7.44,11.35,13.78,13.39,15.46,12.9,9.45,12.62,6.62,1.69,9.47
T2MWET,2016,3.65,1.99,8.98,10.24,15.33,14.32,17.22,11.39,13.4,8.56,4.26,4.97,9.55
T2MWET,2017,2.07,4.12,8.03,10.23,15.65,14.87,14.48,11.6,9.16,9.36,5.35,-0.29,8.74
T2MWET,2018,0.71,4.43,7.93,12.05,12.87,15.49,14.44,13.0,9.43,9.89,6.65,3.13,9.19
T2MWET,2019,2.99,3.37,7.52,11.94,14.67,14.73,16.5,13.03,12.12,11.26,3.44,5.13,9.77
T2MWET,2020,2.81,5.59,6.26,12.89,13.48,15.33,16.44,16.11,8.53,3.75,5.32,2.44,9.08
T2MWET,2021,-2.81,3.32,6.98,10.37,13.39,13.63,17.42,12.84,9.76,6.05,5.04,3.02,8.27
T2M_MAX,1981,20.62,24.47,28.84,35.27,39.9,40.8,41.77,38.19,37.43,31.26,27.63,22.1,41.77
T2M_MAX,1982,19.48,17.48,26.93,33.51,38.21,40.44,40.48,41.72,35.29,32.86,25.46,20.34,41.72
T2M_MAX,1983,21.06,20.71,22.92,33.19,38.02,43.26,43.69,41.28,39.68,34.39,27.55,21.85,43.69
T2M_MAX,1984,18.33,23.78,28.83,35.69,38.46,40.74,39.78,40.81,36.59,31.0,26.44,21.8,40.81
T2M_MAX,1985,20.07,24.8,30.7,33.91,38.05,40.95,41.04,37.05,37.0,34.08,26.33,21.65,41.04
T2M_MAX,1986,19.8,20.48,24.26,32.62,38.24,41.88,40.23,39.0,35.37,35.19,27.48,22.06,41.88
T2M_MAX,1987,22.75,24.9,25.9,37.26,37.74,40.0,41.91,39.2,38.43,33.51,28.83,25.94,41.91
T2M_MAX,1988,19.17,24.26,29.12,35.13,39.77,42.77,42.71,39.97,39.44,31.17,28.79,21.49,42.77
T2M_MAX,1989,17.69,21.13,26.86,33.44,39.26,41.58,42.01,39.73,38.11,34.3,27.22,21.69,42.01
T2M_MAX,1990,19.43,21.02,30.81,35.13,41.35,43.54,41.67,41.71,40.05,34.26,28.32,23.73,43.54
T2M_MAX,1991,21.06,21.75,28.56,35.02,39.4,42.16,44.21,41.79,38.97,30.27,28.88,25.17,44.21
T2M_MAX,1992,19.97,22.71,24.79,33.53,36.53,41.76,41.27,41.1,35.69,31.39,28.34,21.72,41.76
T2M_MAX,1993,19.48,22.87,26.43,33.98,41.17,43.1,40.81,38.29,36.69,35.44,30.3,23.26,43.1
T2M_MAX,1994,23.07,23.15,29.13,35.82,37.52,42.8,41.58,41.96,37.7,32.33,27.9,24.15,42.8
T2M_MAX,1995,20.04,21.4,24.58,31.11,37.74,41.33,43.35,40.3,37.15,34.28,28.95,18.88,43.35
T2M_MAX,1996,20.34,24.7,26.07,32.98,38.51,42.32,40.49,38.34,40.58,32.09,27.58,23.5,42.32
T2M_MAX,1997,21.04,26.68,24.94,30.07,37.33,42.19,43.29,41.85,39.08,35.58,24.98,19.76,43.29
T2M_MAX,1998,18.33,24.18,31.49,33.79,38.37,39.61,44.17,40.4,38.23,36.26,27.22,27.5,44.17
T2M_MAX,1999,22.21,26.5,31.33,34.95,37.92,43.4,43.3,39.46,38.87,32.48,29.81,23.89,43.4
T2M_MAX,2000,20.94,23.96,30.87,36.38,41.33,41.21,40.51,38.37,38.02,34.06,28.46,24.33,41.33
T2M_MAX,2001,21.65,23.51,29.02,37.11,39.68,42.66,43.08,40.17,40.91,33.48,29.05,23.33,43.08
T2M_MAX,2002,22.9,24.3,30.57,36.78,39.73,41.2,40.96,40.6,37.17,33.66,28.46,22.56,41.2
T2M_MAX,2003,21.84,23.41,28.19,35.99,37.48,41.55,43.38,42.41,37.87,35.68,31.07,23.04,43.38
T2M_MAX,2004,22.25,27.22,32.76,35.06,38.25,40.72,40.73,43.08,37.75,32.89,26.31,20.69,43.08
T2M_MAX,2005,18.08,20.33,29.11,35.15,35.82,43.73,41.1,38.87,37.94,35.03,25.87,24.92,43.73
T2M_MAX,2006,22.45,27.09,29.52,34.1,38.94,42.43,41.98,40.98,36.02,34.62,31.03,21.51,42.43
T2M_MAX,2007,19.33,23.22,29.3,35.31,37.8,42.33,42.22,38.07,36.15,30.35,29.17,22.51,42.33
T2M_MAX,2008,17.82,26.96,32.44,35.72,40.32,42.4,42.9,40.4,37.89,35.08,28.62,24.12,42.9
T2M_MAX,2009,21.99,28.93,29.34,34.36,41.28,38.17,42.87,43.51,39.12,35.31,29.88,19.79,43.51
T2M_MAX,2010,22.61,25.58,34.64,34.2,40.66,42.55,43.73,40.32,37.46,35.06,29.12,23.6,43.73
T2M_MAX,2011,19.9,21.12,29.16,36.65,40.69,42.19,42.08,41.45,38.04,36.62,27.46,21.34,42.19
T2M_MAX,2012,20.96,21.97,30.33,31.33,38.85,39.23,43.27,38.76,37.51,33.1,26.71,21.44,43.27
T2M_MAX,2013,20.94,23.38,29.94,33.12,38.8,43.39,42.65,41.73,38.29,36.72,26.3,23.76,43.39
T2M_MAX,2014,21.61,21.03,25.96,36.58,39.4,41.45,42.81,42.1,37.84,36.4,25.94,21.67,42.81
T2M_MAX,2015,23.33,26.86,27.49,36.98,38.61,41.65,41.15,40.79,36.48,35.29,25.77,26.62,41.65
T2M_MAX,2016,21.56,29.44,29.49,36.15,40.35,41.86,43.48,38.01,38.48,33.29,28.57,27.51,43.48
T2M_MAX,2017,24.57,20.9,29.33,37.58,42.3,44.49,41.44,38.94,36.72,35.83,30.16,24.8,44.49
T2M_MAX,2018,22.34,27.05,34.12,36.3,39.42,43.12,43.29,41.15,39.26,32.87,25.82,22.6,43.29
T2M_MAX,2019,22.97,21.1,28.81,32.69,37.04,42.4,43.02,43.86,39.59,35.39,27.05,22.63,43.86
T2M_MAX,2020,17.17,26.63,26.95,34.55,38.06,43.12,41.65,42.28,35.68,31.96,27.7,24.56,43.12
T2M_MAX,2021,23.81,26.08,33.12,35.72,39.26,43.91,43.75,39.48,38.45,34.95,27.83,24.26,43.91
