-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  -25.0   Longitude 15.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 336.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,1981,5.12,4.38,3.74,4.25,3.91,4.2,4.12,3.92,5.1,4.6,4.59,4.34,4.35
WS10M,1982,5.11,4.29,3.34,3.7,3.41,3.95,5.05,3.8,4.12,4.31,4.32,5.08,4.21
WS10M,1983,4.5,4.6,3.59,3.65,4.61,3.57,4.49,4.75,4.05,4.28,4.52,4.48,4.26
WS10M,1984,4.73,4.34,3.78,3.98,4.44,4.95,4.55,3.95,4.29,4.27,4.45,4.57,4.36
WS10M,1985,4.34,4.25,3.75,3.66,4.33,4.25,4.34,4.45,4.34,4.7,4.12,4.8,4.28
WS10M,1986,4.41,4.14,4.37,3.96,3.37,4.33,4.28,3.79,4.48,4.17,4.6,4.38,4.19
WS10M,1987,4.51,4.49,3.61,3.42,4.05,4.45,4.51,4.51,5.2,4.67,5.15,4.91,4.45
WS10M,1988,4.39,3.8,3.69,3.98,4.42,4.8,4.16,4.07,4.41,4.77,4.3,4.04,4.23
WS10M,1989,4.35,3.93,4.18,3.78,3.48,4.98,4.76,4.3,4.62,5.33,4.58,4.48,4.41
WS10M,1990,4.38,3.66,3.76,3.75,4.14,4.2,4.49,4.42,4.53,4.64,5.27,5.23,4.38
WS10M,1991,4.56,4.52,3.77,4.23,4.13,4.16,5.23,4.67,4.31,4.43,4.7,4.36,4.42
WS10M,1992,4.23,4.65,4.03,4.07,4.44,5.15,4.4,4.85,4.9,4.46,5.0,5.05,4.6
WS10M,1993,4.44,4.41,3.8,3.9,3.59,4.91,4.78,4.34,4.48,4.34,4.3,4.5,4.31
WS10M,1994,4.06,3.84,3.68,3.94,4.41,5.09,5.01,4.45,4.1,4.71,4.89,5.12,4.45
WS10M,1995,4.57,4.05,4.03,3.68,4.51,4.64,4.73,4.06,4.74,4.93,4.53,4.12,4.38
WS10M,1996,4.45,4.2,4.05,3.71,3.49,4.21,5.14,4.19,4.77,5.17,4.69,5.09,4.44
WS10M,1997,4.38,4.51,3.73,4.29,4.55,3.73,4.84,4.36,4.1,4.48,5.05,4.91,4.41
WS10M,1998,4.6,4.05,3.85,4.22,4.68,4.05,4.32,5.33,4.52,4.38,5.23,4.34,4.47
WS10M,1999,4.58,4.27,4.64,4.59,3.8,4.45,4.77,4.95,4.9,4.59,4.73,4.23,4.55
WS10M,2000,4.57,4.4,4.17,3.78,4.18,4.78,5.01,4.84,5.6,4.75,4.58,5.08,4.65
WS10M,2001,4.83,4.45,3.7,3.45,4.09,4.38,4.71,4.62,4.91,4.3,4.24,4.62,4.36
WS10M,2002,4.51,3.81,3.84,3.66,4.48,4.89,4.35,4.66,4.27,4.45,4.61,4.16,4.31
WS10M,2003,4.44,3.89,4.63,4.09,4.25,4.99,4.34,4.28,4.04,4.84,4.73,5.36,4.49
WS10M,2004,4.16,4.46,4.34,4.38,4.2,4.46,5.01,4.08,4.58,4.45,4.58,4.27,4.41
WS10M,2005,4.15,3.86,3.71,3.88,4.12,4.06,4.5,4.07,4.41,4.29,4.66,3.78,4.12
WS10M,2006,3.57,3.52,4.14,4.01,4.0,5.05,3.97,4.9,4.75,4.87,4.88,5.08,4.4
WS10M,2007,4.16,4.34,3.71,3.8,4.58,3.99,5.07,4.74,4.72,4.66,4.8,4.08,4.39
WS10M,2008,4.12,3.79,3.68,3.89,3.34,3.77,4.2,4.3,4.8,4.54,4.45,4.48,4.12
WS10M,2009,4.27,3.36,3.59,3.98,3.59,4.11,5.55,4.27,4.56,4.35,4.16,4.32,4.19
WS10M,2010,3.9,3.87,3.82,3.5,3.57,4.32,4.67,4.57,4.91,5.0,4.31,3.91,4.2
WS10M,2011,3.65,3.74,3.19,3.59,3.65,4.14,5.27,4.31,4.8,5.05,5.02,4.52,4.24
WS10M,2012,3.84,3.59,3.8,3.7,3.86,4.28,5.02,4.52,4.67,5.41,4.13,3.77,4.22
WS10M,2013,4.19,3.99,3.8,4.18,3.91,4.37,4.39,4.47,4.94,5.11,4.47,4.1,4.33
WS10M,2014,3.81,4.03,4.04,4.11,3.72,4.95,4.59,4.18,4.79,4.35,4.34,4.68,4.3
WS10M,2015,4.16,4.05,3.77,3.33,3.66,4.23,4.2,3.7,4.25,4.36,5.23,4.35,4.1
WS10M,2016,4.02,4.29,3.88,3.8,4.03,3.91,4.83,4.55,4.73,4.73,4.45,4.27,4.3
WS10M,2017,4.01,3.77,4.04,3.82,4.37,4.13,4.45,4.14,3.62,4.55,4.35,4.13,4.12
WS10M,2018,4.16,3.74,3.71,3.38,3.73,4.06,5.79,4.69,5.16,4.6,4.78,5.04,4.41
WS10M,2019,4.23,3.95,4.38,3.61,3.77,4.18,4.14,4.82,4.91,4.68,4.53,4.95,4.35
WS10M,2020,4.21,4.02,3.68,3.32,4.12,4.92,5.35,5.51,5.01,4.99,4.48,4.41,4.51
WS10M,2021,3.55,3.73,3.66,4.4,4.41,4.7,4.94,4.43,4.56,4.52,4.7,4.2,4.32
WS50M,1981,6.21,5.31,4.81,5.8,5.58,6.06,5.8,5.23,6.8,6.03,5.65,5.23,5.71
WS50M,1982,6.2,5.12,4.04,4.93,4.87,5.6,7.16,5.34,5.72,5.32,5.33,6.25,5.49
WS50M,1983,5.4,5.67,4.52,4.88,6.51,5.32,6.41,6.49,5.32,5.5,5.52,5.29,5.57
WS50M,1984,5.75,5.26,4.69,5.35,6.25,6.97,6.52,5.65,5.83,5.34,5.54,5.65,5.73
WS50M,1985,5.12,4.97,4.7,4.88,6.18,6.08,6.18,6.23,5.75,6.06,5.15,5.7,5.59
WS50M,1986,5.3,5.05,5.59,5.49,4.85,6.17,6.11,5.19,5.98,5.16,5.72,5.33,5.49
WS50M,1987,5.46,5.47,4.53,4.59,5.76,6.3,6.43,6.34,6.98,6.08,6.48,6.01,5.88
WS50M,1988,5.21,4.37,4.55,5.27,6.31,6.68,5.88,5.48,5.91,6.21,5.34,4.83,5.51
WS50M,1989,5.03,4.59,5.31,5.12,4.8,7.03,6.7,5.92,6.22,6.91,5.7,5.38,5.73
WS50M,1990,5.18,4.25,4.66,4.92,5.92,5.82,6.39,6.14,6.11,6.03,6.65,6.42,5.72
WS50M,1991,5.43,5.45,4.76,5.91,5.94,5.88,7.22,6.41,5.79,5.62,5.97,5.3,5.8
WS50M,1992,5.03,5.72,5.09,5.5,6.32,7.22,6.25,6.53,6.59,5.65,6.4,6.19,6.04
WS50M,1993,5.3,5.27,4.89,5.22,5.16,6.93,6.76,5.94,6.26,5.66,5.28,5.44,5.68
WS50M,1994,4.65,4.52,4.66,5.34,6.2,7.22,7.09,6.3,5.49,6.19,6.18,6.31,5.85
WS50M,1995,5.5,4.77,5.05,4.89,6.34,6.74,6.61,5.65,6.23,6.23,5.62,4.91,5.72
WS50M,1996,5.19,5.09,5.2,5.09,4.84,6.05,7.09,5.73,6.28,6.59,5.7,6.23,5.76
WS50M,1997,5.12,5.44,4.69,5.87,6.24,5.23,6.62,6.19,5.62,5.94,6.29,6.09,5.78
WS50M,1998,5.49,4.89,4.78,5.91,6.65,6.01,6.12,7.29,6.04,5.55,6.55,5.2,5.88
WS50M,1999,5.45,5.19,5.97,6.4,5.37,6.4,6.8,6.8,6.58,5.98,5.91,5.12,6.0
WS50M,2000,5.48,5.1,5.34,5.1,5.95,6.78,6.96,6.88,7.38,6.15,5.6,6.22,6.09
WS50M,2001,5.91,5.2,4.54,4.51,5.7,6.3,6.52,6.28,6.47,5.42,5.12,5.54,5.62
WS50M,2002,5.45,4.62,4.86,4.88,6.29,6.95,6.09,6.34,5.91,5.67,5.86,5.05,5.66
WS50M,2003,5.25,4.56,5.95,5.64,6.02,7.19,6.32,5.8,5.3,6.35,5.89,6.68,5.92
WS50M,2004,4.86,5.43,5.48,5.88,6.16,6.44,7.07,5.62,6.2,5.79,5.73,5.1,5.81
WS50M,2005,4.95,4.77,4.65,5.21,5.66,5.92,6.62,5.51,5.91,5.46,5.77,4.52,5.41
WS50M,2006,3.95,4.0,5.34,5.41,5.63,7.12,5.66,6.84,6.55,6.31,6.16,6.15,5.77
WS50M,2007,5.01,5.23,4.7,5.14,6.48,5.71,7.23,6.42,6.34,5.98,6.02,4.76,5.76
WS50M,2008,4.76,4.55,4.85,5.39,4.66,5.52,6.03,5.92,6.34,5.8,5.52,5.43,5.4
WS50M,2009,5.02,3.99,4.66,5.52,5.01,5.74,7.7,5.96,6.09,5.53,5.05,5.21,5.47
WS50M,2010,4.46,4.59,4.77,4.65,5.02,6.18,6.62,6.36,6.59,6.43,5.33,4.63,5.48
WS50M,2011,4.09,4.38,3.8,4.66,5.05,5.9,7.4,5.94,6.54,6.55,6.23,5.45,5.51
WS50M,2012,4.48,4.1,4.77,5.06,5.53,6.11,6.98,6.14,6.31,6.88,5.16,4.41,5.5
WS50M,2013,4.93,4.79,4.84,5.81,5.42,6.14,6.06,6.13,6.55,6.62,5.61,4.92,5.66
WS50M,2014,4.43,4.67,5.05,5.69,5.25,6.82,6.34,5.71,6.55,5.57,5.44,5.69,5.6
WS50M,2015,4.91,4.91,4.79,4.46,5.27,6.02,5.93,5.14,5.66,5.59,6.52,5.31,5.38
WS50M,2016,4.83,5.23,4.89,5.22,5.8,5.7,6.8,6.43,6.22,6.13,5.61,5.17,5.67
WS50M,2017,4.62,4.36,5.21,5.15,6.27,5.93,6.37,5.74,4.77,5.81,5.4,5.11,5.41
WS50M,2018,5.02,4.41,4.65,4.45,5.3,5.96,8.0,6.38,6.97,6.09,6.09,6.27,5.81
WS50M,2019,5.12,4.94,5.63,4.82,5.35,6.1,6.03,6.73,6.71,6.16,5.68,5.98,5.78
WS50M,2020,4.98,4.68,4.55,4.46,6.01,7.09,7.7,7.46,6.66,6.53,5.52,5.26,5.91
WS50M,2021,3.91,4.39,4.67,6.08,6.3,6.58,6.96,6.01,6.07,5.88,5.9,5.07,5.66
T2MDEW,1981,11.11,12.83,9.37,5.08,4.05,0.51,1.52,1.67,1.91,3.69,8.42,11.42,5.93
T2MDEW,1982,11.15,12.06,11.12,6.39,2.15,3.08,1.19,-0.58,2.84,7.03,7.45,10.0,6.12
T2MDEW,1983,11.62,9.43,9.38,6.9,3.2,0.8,0.58,-0.47,4.19,5.83,9.15,11.83,6.01
T2MDEW,1984,11.53,12.36,12.97,7.77,3.73,1.16,0.3,-1.0,3.22,6.73,7.73,9.02,6.27
T2MDEW,1985,12.75,14.15,10.44,7.73,3.46,-1.25,-0.22,0.86,3.35,6.91,8.19,11.56,6.45
T2MDEW,1986,12.03,11.36,9.28,6.41,2.85,2.17,1.73,1.9,2.72,8.3,7.59,10.76,6.4
T2MDEW,1987,11.33,12.16,10.93,8.05,4.83,0.56,0.27,-1.42,3.79,6.41,9.01,11.12,6.38
T2MDEW,1988,12.19,14.18,13.3,8.24,5.01,2.38,0.66,3.1,2.16,4.94,9.06,10.01,7.08
T2MDEW,1989,14.08,13.58,10.58,9.4,6.87,1.51,0.23,3.26,2.25,4.63,8.09,11.05,7.09
T2MDEW,1990,12.59,14.26,12.77,8.42,4.6,3.26,1.26,1.73,1.55,4.26,7.47,11.57,6.94
T2MDEW,1991,12.02,12.62,11.39,6.35,3.79,3.36,1.72,2.01,4.53,6.54,6.51,10.17,6.72
T2MDEW,1992,12.07,12.97,11.76,7.58,2.95,1.05,0.43,0.1,3.92,6.59,6.71,10.52,6.37
T2MDEW,1993,13.19,12.74,12.73,8.13,4.51,0.36,3.5,2.45,1.58,7.12,8.99,10.73,7.15
T2MDEW,1994,13.44,13.92,12.01,10.23,2.36,-0.56,-0.74,0.01,4.72,5.15,8.15,10.32,6.54
T2MDEW,1995,12.33,15.08,11.89,7.43,6.31,0.77,0.64,2.51,5.05,6.82,8.26,12.02,7.39
T2MDEW,1996,13.83,12.41,11.01,7.05,7.14,2.86,0.52,2.08,4.79,6.62,8.51,10.22,7.24
T2MDEW,1997,13.14,12.24,9.6,5.69,4.22,4.01,3.29,2.15,6.87,6.92,6.86,11.23,7.15
T2MDEW,1998,12.23,14.15,11.54,5.49,2.71,-2.88,2.72,2.84,6.04,6.22,7.06,12.12,6.65
T2MDEW,1999,13.33,13.51,12.37,7.3,5.54,3.33,2.77,1.14,2.44,7.14,9.8,12.76,7.59
T2MDEW,2000,12.59,14.38,13.04,8.05,3.73,3.24,2.69,2.98,3.69,7.2,8.4,10.79,7.55
T2MDEW,2001,11.19,13.94,13.03,11.48,6.47,4.18,2.53,5.1,4.73,7.27,11.01,11.27,8.48
T2MDEW,2002,11.39,14.08,12.9,9.97,3.11,0.19,1.81,3.25,2.41,6.76,5.34,12.14,6.91
T2MDEW,2003,13.14,14.48,11.02,9.27,3.33,-1.42,0.49,2.03,5.66,7.9,9.17,9.93,7.04
T2MDEW,2004,12.91,12.82,9.3,8.2,4.02,1.76,0.68,2.71,1.05,6.07,11.12,12.18,6.88
T2MDEW,2005,13.09,12.97,10.9,8.09,7.32,2.27,0.03,3.82,4.46,7.26,8.43,10.23,7.38
T2MDEW,2006,14.83,14.64,10.05,10.57,4.46,2.37,2.92,1.45,2.57,5.44,8.39,9.75,7.24
T2MDEW,2007,12.24,11.46,9.76,7.27,2.43,1.66,0.08,1.04,4.12,6.35,7.76,12.31,6.34
T2MDEW,2008,13.2,13.65,12.38,5.83,6.75,2.02,2.67,3.35,3.6,7.42,9.56,11.45,7.65
T2MDEW,2009,12.62,15.41,10.84,7.84,5.62,4.03,1.86,0.65,3.44,6.49,9.95,10.82,7.41
T2MDEW,2010,13.23,13.08,12.92,7.78,6.45,0.99,1.09,1.48,4.37,5.12,10.15,11.96,7.36
T2MDEW,2011,14.65,14.86,14.75,11.96,8.41,2.68,1.21,2.81,3.2,5.4,6.41,10.05,8.0
T2MDEW,2012,13.55,13.61,11.21,6.66,3.76,1.57,-0.26,3.13,2.55,5.1,7.6,12.3,6.72
T2MDEW,2013,12.25,11.65,9.18,4.22,5.01,2.14,1.48,3.09,3.19,5.25,7.29,11.83,6.36
T2MDEW,2014,12.77,14.09,9.64,8.1,5.33,3.45,1.68,3.05,2.51,6.75,7.11,11.1,7.09
T2MDEW,2015,13.66,11.86,10.44,7.51,2.73,1.94,2.98,2.98,4.55,6.59,6.34,11.92,6.94
T2MDEW,2016,14.14,12.77,10.77,7.37,3.41,3.37,1.32,-0.35,3.62,5.07,8.15,10.55,6.66
T2MDEW,2017,12.73,13.3,10.71,10.04,4.44,4.28,1.56,-0.13,4.99,6.35,8.13,9.65,7.12
T2MDEW,2018,12.09,13.05,11.07,9.9,5.67,1.38,3.81,1.97,2.45,6.84,5.59,10.18,6.98
T2MDEW,2019,11.95,10.95,9.93,5.29,3.51,0.43,-2.05,1.55,0.8,4.96,7.51,10.66,5.44
T2MDEW,2020,12.19,14.25,11.96,8.63,2.45,0.64,-0.46,-0.0,2.73,5.44,8.78,11.05,6.44
T2MDEW,2021,14.08,12.26,11.01,8.41,4.28,3.44,-0.52,2.86,3.95,4.61,8.05,10.33,6.87
T2MWET,1981,15.94,16.4,16.12,14.56,12.17,8.63,8.93,8.61,10.14,12.29,13.98,15.82,12.78
T2MWET,1982,15.89,16.25,16.41,12.69,10.83,9.8,9.07,8.72,12.05,12.92,13.24,15.42,12.76
T2MWET,1983,17.26,15.65,15.65,14.75,11.02,8.84,8.8,8.54,10.76,12.65,13.62,15.73,12.76
T2MWET,1984,16.4,17.04,18.59,15.5,11.69,10.55,9.21,9.03,11.12,12.29,15.22,15.12,13.47
T2MWET,1985,17.06,17.61,16.26,14.16,11.81,8.63,8.44,9.85,10.27,14.23,15.65,16.04,13.31
T2MWET,1986,17.54,16.76,16.33,14.87,12.15,9.8,8.74,9.15,11.11,13.57,14.15,16.03,13.33
T2MWET,1987,15.96,17.37,16.4,15.26,13.69,9.61,8.54,8.78,10.93,13.47,14.61,15.93,13.36
T2MWET,1988,17.49,18.66,17.85,14.37,13.64,9.93,8.55,10.73,10.8,12.33,15.56,15.69,13.79
T2MWET,1989,17.51,17.6,17.25,16.43,13.55,9.07,8.55,10.15,11.13,11.97,13.93,15.86,13.56
T2MWET,1990,17.68,18.53,17.65,14.05,13.39,10.02,8.69,10.61,10.62,12.33,14.24,16.44,13.66
T2MWET,1991,17.15,17.59,17.33,15.23,12.52,9.67,9.09,9.49,11.53,12.73,14.5,17.17,13.65
T2MWET,1992,18.37,17.51,16.98,14.78,12.03,9.54,9.19,8.49,11.72,12.71,14.24,16.13,13.46
T2MWET,1993,18.64,17.41,19.44,14.4,11.73,9.73,11.17,10.13,12.58,14.79,15.34,16.69,14.33
T2MWET,1994,17.69,18.3,16.76,16.45,12.14,7.98,8.25,8.99,11.95,14.01,15.17,16.92,13.69
T2MWET,1995,17.03,19.62,18.28,14.62,13.89,9.54,8.85,9.9,12.46,12.17,15.25,15.94,13.93
T2MWET,1996,17.84,17.63,16.69,14.44,12.92,10.26,7.83,8.21,10.46,12.68,13.23,15.44,13.12
T2MWET,1997,17.3,17.38,16.06,13.33,11.72,10.13,10.18,10.69,14.33,15.12,13.61,17.57,13.94
T2MWET,1998,17.55,18.29,16.55,14.97,12.08,8.82,9.72,10.71,12.84,12.51,13.94,16.44,13.67
T2MWET,1999,18.3,18.76,19.25,15.97,12.51,11.05,10.4,9.4,10.75,14.1,15.57,17.9,14.48
T2MWET,2000,17.76,18.3,18.55,15.17,11.68,11.16,10.49,11.72,11.16,13.73,13.94,16.1,14.14
T2MWET,2001,16.87,18.19,17.94,16.19,13.26,11.23,8.95,10.4,10.66,13.68,15.41,15.76,14.02
T2MWET,2002,16.0,18.95,19.65,16.36,11.38,8.85,9.08,9.8,11.41,13.28,13.69,16.8,13.74
T2MWET,2003,17.46,18.57,16.76,16.32,12.26,9.21,9.81,9.12,11.01,14.02,15.28,16.2,13.8
T2MWET,2004,17.23,18.04,15.42,15.33,13.56,10.09,9.36,9.28,10.51,13.79,17.49,16.41,13.86
T2MWET,2005,18.19,19.16,17.19,14.19,13.19,9.72,10.41,9.15,11.98,13.3,14.14,15.82,13.84
T2MWET,2006,18.71,19.48,16.97,16.75,11.06,10.55,9.51,9.09,12.04,13.92,15.33,15.48,14.03
T2MWET,2007,17.52,16.68,17.04,15.01,11.74,8.67,9.55,8.55,11.5,13.05,14.09,15.94,13.26
T2MWET,2008,17.63,19.59,19.25,15.01,12.53,9.66,9.78,10.43,10.65,13.7,14.99,17.84,14.25
T2MWET,2009,16.58,20.36,17.9,16.0,11.87,9.9,9.95,9.9,11.21,13.6,14.7,15.62,13.93
T2MWET,2010,17.33,17.83,17.62,14.77,13.33,9.69,9.98,9.99,12.23,12.32,15.1,15.89,13.82
T2MWET,2011,18.62,19.69,20.15,16.96,13.49,9.03,9.15,10.0,11.58,12.38,13.01,14.65,14.03
T2MWET,2012,17.35,17.73,17.14,13.88,12.15,9.05,8.02,8.48,9.73,11.96,14.55,16.34,13.02
T2MWET,2013,16.69,16.8,16.3,13.58,12.63,9.6,8.8,9.12,10.44,12.97,14.04,16.95,13.15
T2MWET,2014,17.46,18.64,15.79,16.23,12.97,10.39,8.78,9.37,11.08,12.75,14.0,15.39,13.54
T2MWET,2015,17.96,15.82,16.12,14.49,12.19,8.7,9.13,9.73,11.33,13.62,13.56,17.63,13.35
T2MWET,2016,19.14,17.5,16.06,15.3,12.0,11.46,9.22,9.81,10.8,12.59,14.59,16.28,13.72
T2MWET,2017,16.9,17.51,18.55,16.94,13.86,11.53,9.65,8.98,12.02,12.15,14.29,15.31,13.94
T2MWET,2018,16.68,16.98,15.83,15.83,12.47,9.65,11.45,8.17,9.64,15.12,13.94,15.89,13.45
T2MWET,2019,16.29,17.31,16.4,12.87,12.75,9.73,8.19,9.93,11.76,13.76,14.56,15.88,13.26
T2MWET,2020,17.06,18.01,17.22,15.19,12.54,9.96,9.43,8.24,10.25,13.06,13.87,15.48,13.34
T2MWET,2021,17.99,16.81,16.85,17.32,13.15,11.11,8.65,9.38,10.51,11.87,13.87,14.62,13.48
T2M_MAX,1981,34.02,28.94,36.57,37.13,32.87,30.08,30.4,30.3,35.58,35.76,39.3,30.17,39.3
T2M_MAX,1982,33.37,30.32,34.09,35.42,31.87,30.09,31.26,32.65,38.4,39.22,33.06,35.76,39.22
T2M_MAX,1983,36.83,41.19,39.9,37.52,37.99,29.06,31.5,32.63,35.83,37.83,33.12,31.54,41.19
T2M_MAX,1984,32.26,36.93,39.82,38.15,32.98,33.56,30.33,34.43,40.9,34.55,36.75,38.4,40.9
T2M_MAX,1985,41.32,31.4,38.33,35.8,34.55,30.56,28.94,35.74,32.23,36.59,39.11,33.74,41.32
T2M_MAX,1986,37.6,34.51,38.48,38.05,35.96,30.15,30.8,33.7,34.69,33.01,37.22,36.64,38.48
T2M_MAX,1987,32.15,37.91,37.83,37.32,35.98,30.83,31.54,35.34,34.3,35.07,34.33,32.84,37.91
T2M_MAX,1988,40.92,36.41,37.87,35.44,35.02,32.21,32.02,33.3,35.98,35.81,39.1,31.24,40.92
T2M_MAX,1989,34.39,32.58,37.58,34.45,32.51,31.02,30.08,31.96,37.48,36.39,36.84,38.8,38.8
T2M_MAX,1990,37.18,36.62,37.44,33.94,34.68,31.71,32.44,35.38,37.94,38.56,39.23,34.37,39.23
T2M_MAX,1991,36.09,35.66,36.48,35.73,34.37,29.39,30.91,33.67,38.01,34.26,38.47,39.32,39.32
T2M_MAX,1992,40.97,37.87,34.33,37.85,34.9,32.87,31.62,33.87,37.3,40.23,41.01,40.98,41.01
T2M_MAX,1993,41.18,38.8,37.73,36.58,35.54,31.76,31.81,33.06,39.69,40.1,37.96,37.8,41.18
T2M_MAX,1994,34.08,38.54,36.34,37.31,33.8,31.4,31.24,34.79,37.34,39.25,39.09,37.99,39.25
T2M_MAX,1995,40.63,39.08,39.9,38.96,34.3,31.17,30.62,33.7,37.62,36.45,38.66,32.45,40.63
T2M_MAX,1996,38.63,39.12,39.64,37.41,31.61,32.55,28.72,31.63,31.95,39.08,36.22,36.67,39.64
T2M_MAX,1997,32.63,38.29,37.0,35.6,34.11,31.23,29.76,36.52,42.13,37.73,37.08,40.76,42.13
T2M_MAX,1998,38.4,32.4,36.16,37.6,33.23,33.53,32.75,33.07,38.3,36.48,38.08,34.42,38.4
T2M_MAX,1999,39.23,39.11,40.1,41.35,33.98,32.74,31.83,35.8,36.3,36.31,36.85,38.15,41.35
T2M_MAX,2000,35.81,34.48,38.24,35.69,34.19,31.35,32.08,35.71,36.4,35.83,35.9,36.9,38.24
T2M_MAX,2001,36.58,36.15,37.26,34.31,34.46,31.43,30.4,31.93,34.51,39.15,34.36,32.23,39.15
T2M_MAX,2002,33.49,38.8,39.32,37.33,34.4,30.76,29.38,32.56,37.35,35.13,38.23,38.13,39.32
T2M_MAX,2003,31.48,34.7,35.87,37.12,33.18,32.73,31.9,32.18,31.72,36.62,41.48,40.01,41.48
T2M_MAX,2004,32.72,36.35,36.63,37.9,35.32,31.68,30.22,34.2,34.98,39.55,37.59,32.62,39.55
T2M_MAX,2005,37.44,42.99,39.25,35.48,34.33,32.15,33.55,29.01,35.38,34.08,37.59,36.59,42.99
T2M_MAX,2006,37.5,36.61,37.5,35.88,33.86,31.85,30.25,32.26,37.15,38.71,39.6,36.62,39.6
T2M_MAX,2007,35.62,37.78,37.77,38.12,34.76,31.65,32.56,30.9,37.57,38.93,37.08,31.14,38.93
T2M_MAX,2008,36.15,36.41,38.19,35.83,33.98,31.2,30.36,31.65,35.92,34.98,39.8,38.98,39.8
T2M_MAX,2009,30.13,36.62,37.8,38.51,32.45,29.73,30.76,34.56,34.13,38.4,33.8,31.35,38.51
T2M_MAX,2010,33.96,37.91,39.73,34.59,33.13,31.25,31.8,32.19,37.71,37.51,36.87,29.69,39.73
T2M_MAX,2011,32.99,37.94,36.03,35.12,32.3,29.33,30.49,32.39,36.73,36.39,34.9,31.19,37.94
T2M_MAX,2012,32.61,34.59,37.47,35.14,35.35,32.52,30.38,29.56,35.34,35.08,38.63,30.98,38.63
T2M_MAX,2013,32.46,41.25,40.17,36.39,33.24,31.13,31.72,30.69,36.09,36.48,37.76,35.9,41.25
T2M_MAX,2014,35.25,37.36,35.98,35.46,34.92,31.62,31.98,32.92,35.98,33.71,37.47,29.19,37.47
T2M_MAX,2015,38.8,29.85,39.05,34.89,34.62,29.09,32.49,33.0,37.3,35.51,34.68,37.79,39.05
T2M_MAX,2016,40.26,33.57,37.08,37.31,35.64,32.88,31.09,35.62,35.31,40.08,36.89,37.26,40.26
T2M_MAX,2017,29.49,37.44,39.87,35.88,34.4,31.69,31.37,30.67,37.03,34.73,35.67,35.27,39.87
T2M_MAX,2018,33.48,33.29,31.64,32.86,35.76,33.62,30.85,33.35,39.15,39.7,38.82,37.76,39.7
T2M_MAX,2019,34.51,38.18,38.39,34.55,35.18,32.98,33.27,36.15,38.64,39.61,37.48,38.26,39.61
T2M_MAX,2020,36.83,36.67,37.61,34.44,36.94,31.78,33.09,32.77,36.83,41.11,35.24,34.1,41.11
T2M_MAX,2021,34.01,33.59,36.98,38.44,34.5,30.74,31.32,31.23,32.24,39.26,34.09,29.89,39.26
T2M_MIN,1981,12.81,13.23,12.66,8.61,7.24,7.23,6.98,4.82,8.05,8.98,10.44,11.56,4.82
T2M_MIN,1982,12.45,13.21,11.56,7.83,10.65,5.34,4.93,7.74,8.01,8.97,10.6,11.06,4.93
T2M_MIN,1983,13.84,12.51,10.84,11.11,8.33,7.82,5.08,5.62,7.35,8.39,8.43,11.4,5.08
T2M_MIN,1984,13.87,13.44,14.16,13.1,9.62,6.77,7.69,5.68,7.37,7.48,12.41,10.38,5.68
T2M_MIN,1985,11.84,13.77,11.39,10.6,9.17,8.75,7.58,6.13,8.47,9.16,9.46,12.62,6.13
T2M_MIN,1986,12.43,13.98,13.8,11.59,12.47,9.15,5.8,6.49,8.98,8.65,10.05,12.03,5.8
T2M_MIN,1987,13.02,14.13,13.07,13.23,12.97,9.87,6.55,6.93,8.08,10.52,11.62,12.37,6.55
T2M_MIN,1988,13.46,14.4,13.23,10.57,10.59,7.24,4.91,7.3,7.55,9.08,11.09,12.12,4.91
