-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  -50.0   Longitude 170.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,1981,10.72,9.88,7.7,9.38,7.87,7.41,7.9,7.44,10.62,9.84,8.23,7.48,8.7
WS10M,1982,9.56,9.23,8.07,7.7,9.15,7.4,8.9,11.68,9.65,9.88,11.43,7.87,9.21
WS10M,1983,7.88,8.73,11.53,8.85,10.09,10.03,7.98,9.92,8.66,7.34,7.61,8.29,8.91
WS10M,1984,7.57,6.95,6.51,10.45,10.3,11.52,8.19,9.03,6.92,9.12,9.91,6.53,8.58
WS10M,1985,7.52,8.11,9.24,8.37,8.38,8.91,9.4,9.17,9.65,9.02,8.21,6.75,8.56
WS10M,1986,7.33,8.24,8.55,10.27,9.81,10.5,9.38,7.38,9.2,7.33,8.12,7.23,8.6
WS10M,1987,7.92,8.1,7.35,11.3,10.82,10.4,10.12,9.43,11.13,7.98,7.99,8.36,9.24
WS10M,1988,8.57,9.1,10.27,10.77,11.41,10.53,9.63,10.41,9.25,10.15,9.12,9.35,9.88
WS10M,1989,6.81,8.92,10.88,10.3,9.48,10.27,8.34,7.08,8.0,7.62,9.79,8.98,8.87
WS10M,1990,9.76,8.51,10.76,9.98,12.06,8.59,8.84,9.03,10.43,9.77,7.73,10.11,9.65
WS10M,1991,8.32,9.59,7.45,9.4,10.58,8.93,8.3,9.42,8.81,9.82,8.43,7.75,8.9
WS10M,1992,8.02,10.84,12.46,10.2,10.8,9.02,9.55,9.79,8.53,8.25,6.77,8.36,9.38
WS10M,1993,10.09,8.59,9.41,8.05,9.79,11.5,9.77,9.98,10.31,11.04,8.49,7.0,9.51
WS10M,1994,9.94,8.59,8.93,10.94,8.49,8.71,10.04,11.84,9.12,10.02,10.34,10.56,9.8
WS10M,1995,9.5,8.43,10.67,8.4,10.44,9.64,10.02,9.84,9.21,9.72,9.28,8.8,9.51
WS10M,1996,6.37,8.97,8.12,7.41,11.33,9.45,7.18,7.88,8.31,9.4,7.71,8.67,8.4
WS10M,1997,8.15,8.27,9.27,10.61,9.73,9.55,9.48,9.81,9.91,10.71,11.9,9.17,9.72
WS10M,1998,9.67,9.61,10.23,10.81,9.84,10.23,10.4,11.28,11.16,9.83,8.78,8.71,10.05
WS10M,1999,8.4,8.86,9.51,9.37,10.77,11.23,9.08,9.9,10.2,10.05,8.52,9.04,9.58
WS10M,2000,8.15,10.59,10.07,10.99,10.72,9.85,7.89,10.36,9.95,9.84,9.44,9.31,9.76
WS10M,2001,9.8,10.54,9.25,10.43,7.77,10.65,10.59,8.74,10.38,7.27,8.53,7.41,9.27
WS10M,2002,8.32,8.19,11.01,9.77,11.31,10.44,8.69,10.11,11.7,9.05,8.41,9.25,9.7
WS10M,2003,9.2,9.71,8.33,9.2,11.34,10.66,9.67,8.43,9.48,10.13,11.09,10.14,9.78
WS10M,2004,8.06,9.88,10.62,9.84,8.48,9.35,9.32,8.8,10.52,9.66,9.28,8.63,9.36
WS10M,2005,8.5,7.91,8.59,11.51,9.42,9.62,10.26,10.74,8.65,8.34,9.2,7.49,9.19
WS10M,2006,11.53,8.98,9.16,7.68,8.12,10.52,10.86,9.3,11.66,10.95,10.84,7.86,9.79
WS10M,2007,8.87,9.41,8.98,10.18,11.4,10.53,8.3,9.24,9.8,10.05,10.01,8.35,9.59
WS10M,2008,9.72,8.35,10.17,9.58,8.22,10.91,8.84,8.77,10.91,11.52,9.87,8.28,9.59
WS10M,2009,9.2,9.44,9.61,9.98,8.72,9.72,10.28,8.86,9.42,9.26,12.93,9.14,9.7
WS10M,2010,7.46,8.99,11.05,10.9,7.62,9.07,9.09,7.62,10.52,9.87,8.2,9.91,9.19
WS10M,2011,9.4,9.38,9.34,9.6,10.08,8.88,11.73,10.75,10.2,7.91,10.08,7.27,9.55
WS10M,2012,10.74,7.68,8.9,9.28,9.14,11.27,9.04,7.72,9.06,10.7,9.09,9.35,9.34
WS10M,2013,9.55,9.54,9.36,9.52,10.3,9.76,11.11,9.23,10.3,11.21,8.32,8.84,9.76
WS10M,2014,9.98,8.23,8.7,7.76,10.91,9.06,9.79,10.31,10.25,10.72,10.13,8.05,9.5
WS10M,2015,9.23,8.25,8.37,10.06,11.6,12.42,10.65,9.23,9.27,13.23,11.28,9.6,10.27
WS10M,2016,9.09,10.33,8.83,10.82,9.3,10.16,11.3,8.97,7.61,8.56,9.34,10.23,9.54
WS10M,2017,11.25,9.48,8.99,9.09,9.59,9.54,8.29,7.93,8.26,10.31,8.46,8.4,9.13
WS10M,2018,7.56,9.71,9.67,10.8,10.2,8.6,10.15,8.16,9.95,10.41,8.85,8.38,9.37
WS10M,2019,11.09,9.72,8.64,9.38,10.72,10.63,9.16,10.6,10.98,9.05,9.17,8.84,9.83
WS10M,2020,9.32,9.98,9.58,10.47,9.88,10.2,8.91,9.77,11.17,9.73,9.34,9.03,9.77
WS10M,2021,9.12,8.41,8.91,11.4,10.55,9.27,10.0,9.58,10.8,8.45,8.12,9.02,9.48
WS50M,1981,12.69,11.57,8.99,11.2,9.15,8.43,9.05,8.35,12.33,11.62,10.02,9.1,10.2
WS50M,1982,11.23,10.95,9.66,8.83,10.68,8.45,10.25,13.73,11.34,11.47,13.59,9.16,10.78
WS50M,1983,9.41,10.18,13.62,10.41,11.64,11.8,9.29,11.76,10.01,8.65,9.13,9.6,10.46
WS50M,1984,8.73,8.17,7.65,12.26,11.92,13.64,9.49,10.59,8.11,10.84,11.81,7.89,10.09
WS50M,1985,9.09,9.66,10.77,10.02,9.81,10.62,10.84,10.71,11.37,10.56,9.65,7.97,10.09
WS50M,1986,8.83,9.82,10.0,12.12,11.34,12.23,10.84,8.32,10.74,8.73,9.49,8.58,10.08
WS50M,1987,9.55,9.55,8.66,13.22,12.69,11.96,11.7,11.12,12.92,9.55,9.35,9.78,10.84
WS50M,1988,10.26,10.64,12.06,12.67,13.24,12.22,11.16,12.14,11.03,12.15,10.83,11.37,11.66
WS50M,1989,8.21,10.47,12.84,12.1,11.04,12.0,9.58,8.23,9.39,9.11,11.62,10.52,10.41
WS50M,1990,11.56,10.12,12.84,11.6,14.14,10.0,10.19,10.49,12.33,11.52,9.16,11.98,11.34
WS50M,1991,9.89,11.35,9.05,10.88,12.34,10.23,9.53,10.96,10.29,11.45,9.66,8.96,10.38
WS50M,1992,9.34,12.62,14.62,11.88,12.47,10.35,11.04,11.1,9.66,9.66,7.94,9.55,10.85
WS50M,1993,11.69,10.31,10.9,9.35,11.45,13.41,11.42,11.52,11.98,13.05,9.87,8.12,11.09
WS50M,1994,11.86,10.15,10.33,13.02,9.72,9.8,11.63,13.9,10.38,11.73,12.2,12.4,11.44
WS50M,1995,11.24,9.84,12.49,9.94,12.34,10.84,11.32,11.44,10.75,11.29,10.87,10.53,11.09
WS50M,1996,7.36,10.4,9.35,8.46,13.23,10.79,8.04,8.94,9.9,11.05,8.73,10.16,9.7
WS50M,1997,9.45,9.51,10.69,12.32,11.41,11.05,10.89,11.37,11.28,12.52,13.88,10.8,11.27
WS50M,1998,11.62,11.62,12.1,12.65,11.56,11.9,12.05,13.16,13.32,11.54,10.26,10.22,11.84
WS50M,1999,9.8,10.64,11.29,10.81,12.94,13.0,10.5,11.62,12.01,11.8,9.86,10.48,11.23
WS50M,2000,9.42,12.47,11.84,12.96,12.69,11.61,9.21,11.95,11.7,11.68,10.74,11.13,11.44
WS50M,2001,11.38,12.38,11.01,12.38,8.74,12.34,12.2,10.17,12.31,8.52,9.95,8.52,10.8
WS50M,2002,9.66,9.38,12.7,11.34,13.05,12.02,9.93,11.7,13.89,10.48,9.78,10.84,11.24
WS50M,2003,10.84,11.43,9.82,10.52,13.17,12.55,11.1,9.69,10.94,11.91,12.97,11.98,11.41
WS50M,2004,9.66,11.37,12.43,11.44,9.86,10.93,10.78,10.0,12.38,11.14,11.01,9.79,10.89
WS50M,2005,10.07,9.38,10.04,13.47,11.03,11.06,11.98,12.8,10.16,9.67,10.7,8.86,10.77
WS50M,2006,13.66,10.55,10.41,9.06,9.27,12.01,12.62,10.73,13.8,12.81,12.62,9.08,11.39
WS50M,2007,10.27,10.95,10.71,11.73,13.57,12.07,9.33,10.73,11.51,11.7,11.68,9.77,11.16
WS50M,2008,11.66,9.76,11.98,11.2,9.4,12.76,10.12,9.98,12.95,13.53,11.52,9.8,11.22
WS50M,2009,10.88,10.77,11.42,11.88,9.91,11.13,11.8,10.5,11.23,10.67,15.14,10.75,11.34
WS50M,2010,8.58,10.52,12.91,12.88,8.74,10.42,10.41,8.72,12.21,11.6,9.61,11.73,10.69
WS50M,2011,10.92,10.92,10.84,11.05,11.75,10.21,13.56,12.52,11.84,9.14,11.75,8.68,11.1
WS50M,2012,12.56,8.82,10.25,10.97,10.54,12.97,10.59,8.97,10.7,12.39,10.52,11.16,10.88
WS50M,2013,11.21,11.13,11.02,11.0,11.88,11.16,13.15,10.77,11.92,13.23,9.61,10.27,11.37
WS50M,2014,11.52,9.52,10.2,8.91,12.73,10.58,11.28,11.95,11.95,12.46,11.74,9.49,11.04
WS50M,2015,10.8,9.47,9.58,11.57,13.63,14.42,12.38,10.62,10.62,15.6,13.27,11.23,11.95
WS50M,2016,10.52,12.38,10.43,12.73,10.91,11.98,13.13,10.33,8.92,9.95,10.79,12.02,11.17
WS50M,2017,13.15,11.27,10.41,10.51,11.07,11.05,9.4,9.18,9.56,12.11,9.91,9.95,10.62
WS50M,2018,8.9,11.22,11.35,12.55,11.78,9.85,11.88,9.5,11.67,12.2,10.29,9.86,10.91
WS50M,2019,13.12,11.55,10.31,10.79,12.66,12.32,10.66,12.23,12.79,10.45,10.91,10.29,11.51
WS50M,2020,10.84,11.7,11.09,12.18,11.6,11.77,10.3,11.31,13.05,11.4,10.88,10.53,11.38
WS50M,2021,10.58,9.84,10.36,13.31,12.26,10.66,11.62,11.07,12.6,9.77,9.43,10.49,11.0
T2MDEW,1981,7.79,8.06,8.42,8.01,6.15,5.01,4.99,3.77,4.69,5.36,6.51,7.79,6.37
T2MDEW,1982,8.19,8.53,8.37,7.33,6.88,4.72,4.12,4.56,5.32,4.5,5.08,6.16,6.13
T2MDEW,1983,8.1,7.6,6.4,5.8,4.53,4.66,4.26,5.03,3.58,5.45,6.69,6.31,5.69
T2MDEW,1984,8.29,9.05,9.37,7.32,5.4,5.69,4.8,4.34,5.22,5.44,6.45,8.25,6.62
T2MDEW,1985,9.87,9.39,8.26,7.83,6.37,6.59,5.31,5.16,5.17,5.22,5.45,6.72,6.76
T2MDEW,1986,9.54,9.43,8.51,7.9,5.34,4.7,3.98,3.91,4.72,6.27,6.55,8.12,6.56
T2MDEW,1987,10.26,9.01,8.49,6.86,6.51,3.69,3.91,5.11,3.95,5.29,6.01,6.4,6.28
T2MDEW,1988,8.0,8.65,7.06,5.95,3.93,3.89,4.36,3.61,4.72,5.55,5.36,8.01,5.75
T2MDEW,1989,9.69,7.99,7.76,6.99,6.08,4.83,4.62,5.24,6.1,5.85,6.47,6.98,6.55
T2MDEW,1990,8.58,8.86,8.62,6.53,5.46,5.31,4.9,4.98,4.38,4.45,6.44,6.65,6.25
T2MDEW,1991,8.08,7.55,9.14,6.55,5.51,3.46,4.16,5.11,5.29,4.9,5.03,6.58,5.94
T2MDEW,1992,8.47,7.38,6.53,5.94,4.43,4.3,4.2,2.08,3.7,5.04,6.14,6.08,5.35
T2MDEW,1993,7.5,8.68,7.15,6.84,6.13,4.67,5.57,4.4,3.94,5.64,5.24,6.87,6.04
T2MDEW,1994,8.18,9.55,8.08,7.4,5.97,3.72,4.26,4.63,3.3,4.42,5.23,6.69,5.94
T2MDEW,1995,7.64,8.36,7.67,7.36,6.77,2.41,2.34,3.72,3.81,4.1,5.4,7.09,5.55
T2MDEW,1996,8.19,8.76,8.48,7.23,5.9,4.19,3.4,4.06,5.8,5.4,5.28,7.58,6.18
T2MDEW,1997,7.77,8.23,7.12,6.75,6.29,5.46,4.95,4.23,3.08,4.62,4.64,5.97,5.75
T2MDEW,1998,7.79,9.04,7.49,6.3,5.8,5.1,4.88,3.46,4.82,4.55,5.26,7.25,5.96
T2MDEW,1999,8.05,9.9,8.88,6.76,7.0,4.87,4.58,4.15,5.29,5.19,5.64,6.51,6.38
T2MDEW,2000,7.78,7.79,7.97,6.79,6.37,5.86,5.34,4.03,4.76,5.27,4.26,7.62,6.15
T2MDEW,2001,7.17,7.88,8.1,7.56,5.11,5.38,4.43,5.01,5.31,5.37,6.01,8.25,6.29
T2MDEW,2002,8.83,8.48,7.37,6.94,5.18,4.38,4.48,4.71,4.9,4.83,5.81,7.37,6.09
T2MDEW,2003,7.98,7.98,8.47,6.62,5.13,5.4,4.1,4.53,4.15,4.79,4.92,6.25,5.85
T2MDEW,2004,8.0,7.44,7.88,6.35,6.33,5.03,4.41,3.08,4.56,4.17,5.91,5.61,5.73
T2MDEW,2005,8.42,9.68,8.36,6.46,5.9,4.72,4.83,5.51,5.01,5.08,5.69,9.44,6.58
T2MDEW,2006,7.83,8.65,6.38,8.66,6.53,4.48,4.44,4.25,4.69,4.14,4.63,6.12,5.88
T2MDEW,2007,7.6,7.65,8.04,6.15,6.26,3.44,3.01,4.66,4.84,4.02,5.05,7.05,5.64
T2MDEW,2008,8.35,8.61,8.09,7.2,5.71,5.17,4.68,3.87,5.47,4.74,5.17,7.12,6.17
T2MDEW,2009,8.57,6.58,8.22,7.9,5.62,4.03,3.46,5.69,5.25,3.95,3.98,6.78,5.83
T2MDEW,2010,7.7,8.39,7.29,6.87,6.05,5.38,4.6,4.54,3.82,5.6,6.62,7.32,6.17
T2MDEW,2011,7.76,8.01,7.8,6.66,6.6,5.48,3.63,3.83,4.33,5.0,5.18,7.95,6.01
T2MDEW,2012,7.73,8.01,7.89,8.43,6.25,3.51,5.23,5.44,5.38,3.94,5.44,8.15,6.28
T2MDEW,2013,8.58,9.4,8.82,7.39,6.03,4.61,5.24,6.0,4.51,5.48,5.83,7.92,6.64
T2MDEW,2014,7.78,9.05,9.12,6.98,6.5,6.37,4.79,4.89,4.66,4.58,5.35,7.4,6.44
T2MDEW,2015,8.47,7.7,8.21,6.75,6.31,3.7,4.53,4.16,3.54,4.34,5.23,6.84,5.81
T2MDEW,2016,7.11,8.85,7.71,7.48,6.96,6.28,4.58,4.61,5.9,5.87,5.97,7.41,6.55
T2MDEW,2017,6.87,8.65,7.88,7.35,6.95,5.69,5.0,5.23,5.8,5.34,6.91,8.32,6.65
T2MDEW,2018,10.32,9.26,9.05,6.19,5.64,5.73,5.6,5.9,5.25,5.05,6.69,7.9,6.87
T2MDEW,2019,8.57,8.97,9.95,8.01,7.33,5.85,5.71,4.21,4.55,4.76,7.14,7.54,6.87
T2MDEW,2020,8.55,8.36,8.15,7.78,7.46,5.36,5.55,4.33,4.34,5.08,6.49,7.08,6.54
T2MDEW,2021,8.87,9.73,9.15,7.47,6.63,5.38,5.47,4.67,4.62,5.41,6.48,6.95,6.72
T2MWET,1981,9.08,9.27,9.48,9.08,7.44,6.4,6.22,5.37,6.04,6.77,7.52,8.91,7.62
T2MWET,1982,9.51,9.69,9.37,8.65,7.99,6.22,5.55,6.1,6.58,6.01,6.54,7.42,7.46
T2MWET,1983,8.99,8.92,7.9,7.01,6.01,5.86,5.49,6.19,5.09,6.67,7.78,7.88,6.98
T2MWET,1984,9.44,10.35,10.35,8.72,6.77,6.79,5.98,5.41,6.3,6.54,7.54,9.1,7.76
T2MWET,1985,10.64,10.44,9.65,8.9,7.62,7.58,6.5,6.37,6.34,6.47,6.76,8.09,7.94
T2MWET,1986,10.48,10.51,9.8,9.14,6.9,6.17,5.44,5.29,5.99,7.19,7.69,9.15,7.8
T2MWET,1987,11.15,10.15,9.67,8.24,7.72,5.37,5.3,6.3,5.38,6.47,7.19,7.78,7.55
T2MWET,1988,8.93,9.79,8.25,7.26,5.43,5.26,5.5,4.95,5.75,6.47,6.56,8.94,6.91
T2MWET,1989,10.37,9.18,9.04,8.3,7.24,6.24,5.85,6.2,7.01,6.93,7.77,8.34,7.69
T2MWET,1990,9.62,9.98,9.67,7.79,6.91,6.44,6.05,6.16,5.76,5.81,7.55,7.96,7.46
T2MWET,1991,9.27,9.05,9.95,7.9,6.95,4.9,5.45,6.2,6.33,6.26,6.44,7.8,7.2
T2MWET,1992,9.57,8.78,7.9,7.3,5.86,5.5,5.58,3.87,5.09,6.43,7.38,7.55,6.73
T2MWET,1993,8.82,9.58,8.5,7.96,7.33,6.15,6.62,5.8,5.43,6.85,6.72,7.94,7.3
T2MWET,1994,9.43,10.49,9.4,8.62,7.17,5.23,5.48,5.93,4.75,5.64,6.69,7.9,7.21
T2MWET,1995,8.81,9.37,8.79,8.33,7.87,4.18,3.96,5.03,5.19,5.6,6.52,8.08,6.8
T2MWET,1996,9.19,9.94,9.55,8.47,7.26,5.62,4.76,5.33,6.68,6.72,6.55,8.65,7.38
T2MWET,1997,8.92,9.48,8.54,8.05,7.37,6.6,6.3,5.55,4.65,6.05,6.1,7.12,7.05
T2MWET,1998,8.66,9.9,8.62,7.51,6.87,6.33,6.23,4.95,5.94,5.76,6.45,8.12,7.1
T2MWET,1999,9.2,10.76,9.86,8.16,8.14,6.32,5.73,5.42,6.4,6.44,7.0,7.8,7.58
T2MWET,2000,8.89,9.0,8.95,8.08,7.63,6.9,6.34,5.47,6.12,6.49,5.83,8.61,7.36
T2MWET,2001,8.34,9.08,9.18,8.71,6.37,6.68,5.78,6.12,6.51,6.58,7.3,9.33,7.49
T2MWET,2002,9.98,9.66,8.76,8.08,6.4,5.8,5.76,5.88,6.26,6.03,6.91,8.45,7.32
T2MWET,2003,8.98,9.04,9.43,7.94,6.62,6.66,5.4,5.75,5.55,6.05,6.33,7.39,7.08
T2MWET,2004,9.08,8.69,9.0,7.51,7.35,6.27,5.73,4.52,5.76,5.57,7.07,6.93,6.95
T2MWET,2005,9.25,10.66,9.33,7.91,7.05,6.04,6.08,6.53,6.14,6.29,7.0,10.12,7.69
T2MWET,2006,9.05,9.69,7.84,9.54,7.86,5.96,5.84,5.59,6.04,5.71,6.12,7.28,7.19
T2MWET,2007,8.63,8.86,9.05,7.47,7.44,4.85,4.4,5.74,5.95,5.44,6.3,8.08,6.84
T2MWET,2008,9.33,9.69,9.21,8.37,6.97,6.41,5.98,5.23,6.64,6.13,6.4,8.18,7.37
T2MWET,2009,9.58,8.1,9.23,8.98,6.83,5.44,4.88,6.64,6.33,5.4,5.61,7.73,7.06
T2MWET,2010,8.66,9.59,8.51,8.06,7.04,6.48,5.87,5.63,5.13,6.55,7.55,8.47,7.28
T2MWET,2011,8.95,9.3,9.05,8.0,7.73,6.53,5.04,5.17,5.58,6.14,6.49,8.8,7.22
T2MWET,2012,8.91,9.05,8.98,9.26,7.49,5.18,6.35,6.33,6.49,5.45,6.65,9.04,7.43
T2MWET,2013,9.58,10.28,9.92,8.67,7.33,6.07,6.51,6.9,5.78,6.76,6.99,8.79,7.79
T2MWET,2014,8.92,9.94,9.94,8.37,7.8,7.38,6.1,6.07,6.0,5.98,6.55,8.4,7.61
T2MWET,2015,9.52,8.98,9.42,8.14,7.62,5.3,5.79,5.46,4.87,5.78,6.51,7.83,7.1
T2MWET,2016,8.2,9.87,8.81,8.65,7.99,7.38,6.1,5.81,6.76,7.0,7.31,8.5,7.69
T2MWET,2017,8.17,9.59,9.03,8.62,8.03,7.02,6.23,6.29,6.74,6.63,7.72,9.3,7.77
T2MWET,2018,11.24,10.5,10.2,7.76,7.0,6.79,6.76,6.77,6.51,6.37,7.68,9.08,8.05
T2MWET,2019,9.74,10.01,10.75,9.23,8.57,7.12,6.78,5.67,5.9,6.07,8.08,8.66,8.04
T2MWET,2020,9.46,9.39,9.17,8.8,8.48,6.73,6.58,5.71,5.7,6.34,7.54,8.29,7.68
T2MWET,2021,9.94,10.51,10.12,8.79,7.83,6.7,6.51,5.97,5.97,6.45,7.58,8.41,7.88
T2M_MAX,1981,14.95,13.21,12.54,11.86,12.25,10.5,10.28,9.28,10.27,13.05,10.86,12.51,14.95
T2M_MAX,1982,13.87,12.65,12.77,12.91,11.17,10.01,9.03,10.5,10.16,10.23,11.28,10.86,13.87
T2M_MAX,1983,12.02,12.23,12.44,11.05,10.73,9.07,9.23,9.48,9.65,11.06,11.39,11.18,12.44
T2M_MAX,1984,12.54,13.8,13.01,12.26,11.25,10.51,9.31,9.42,11.28,9.74,10.76,12.9,13.8
T2M_MAX,1985,12.83,13.6,13.56,11.75,11.15,10.48,10.57,10.15,9.87,10.05,11.27,12.11,13.6
T2M_MAX,1986,13.38,13.4,14.08,13.59,10.78,10.08,10.16,8.8,10.0,10.28,10.33,12.39,14.08
T2M_MAX,1987,14.69,13.48,12.7,12.19,12.0,10.34,9.37,9.65,9.52,10.39,11.53,11.82,14.69
T2M_MAX,1988,12.59,13.23,13.48,11.76,9.97,9.45,9.18,8.74,9.6,10.06,10.25,12.3,13.48
T2M_MAX,1989,13.19,12.58,12.94,11.73,10.74,11.76,9.64,9.27,10.09,10.94,11.95,12.54,13.19
T2M_MAX,1990,13.33,13.96,13.2,12.58,11.52,11.78,9.69,10.19,9.45,10.25,11.22,12.08,13.96
T2M_MAX,1991,12.5,12.51,12.07,12.14,10.61,10.52,8.57,9.19,10.24,10.16,10.52,12.1,12.51
T2M_MAX,1992,12.91,12.97,11.42,12.13,11.55,10.54,11.51,8.23,8.17,10.48,11.26,11.57,12.97
T2M_MAX,1993,12.69,12.56,13.1,11.1,11.23,10.44,9.8,10.3,11.04,11.17,11.13,11.08,13.1
T2M_MAX,1994,13.24,14.21,12.76,12.89,12.05,9.01,9.38,10.41,8.94,9.26,11.57,11.86,14.21
T2M_MAX,1995,14.59,12.71,12.33,11.17,12.23,9.23,9.03,9.37,9.7,9.98,9.94,11.31,14.59
T2M_MAX,1996,13.3,14.03,12.32,12.38,11.73,10.19,8.23,9.76,10.02,10.71,10.37,13.0,14.03
T2M_MAX,1997,12.58,12.93,12.57,13.54,12.2,10.48,11.13,10.11,8.88,10.7,10.78,11.74,13.54
T2M_MAX,1998,12.87,14.53,12.77,12.19,10.3,10.35,11.19,9.44,11.05,10.79,10.33,12.84,14.53
T2M_MAX,1999,13.1,14.53,15.31,12.07,12.3,10.67,10.33,9.78,11.9,11.17,10.87,12.19,15.31
T2M_MAX,2000,12.96,13.2,12.67,12.19,11.23,10.81,10.09,10.25,10.86,9.73,9.44,12.42,13.2
T2M_MAX,2001,11.66,14.03,13.08,12.62,10.95,11.17,8.99,9.57,11.53,10.84,10.99,12.23,14.03
T2M_MAX,2002,13.44,13.16,13.3,12.13,11.19,10.09,11.13,9.23,10.84,9.76,10.76,12.13,13.44
T2M_MAX,2003,13.98,12.13,13.12,11.62,11.3,10.27,9.97,9.38,9.49,9.77,10.62,11.14,13.98
T2M_MAX,2004,13.27,11.9,12.97,11.64,11.83,10.4,8.94,8.96,9.36,9.29,10.76,10.62,13.27
T2M_MAX,2005,11.98,14.83,13.06,14.62,11.45,9.33,10.01,10.57,11.12,10.6,11.18,13.18,14.83
T2M_MAX,2006,12.73,13.55,11.9,13.75,10.77,9.68,9.82,10.06,10.3,10.8,10.59,11.15,13.75
T2M_MAX,2007,11.58,12.63,12.89,12.83,11.69,9.3,9.03,10.17,10.14,9.86,10.7,12.02,12.89
T2M_MAX,2008,13.33,13.37,13.71,12.84,10.53,10.51,10.12,9.23,11.38,11.57,11.71,11.91,13.71
T2M_MAX,2009,14.04,13.78,12.99,14.22,10.73,9.5,9.18,9.64,9.88,8.98,10.92,12.45,14.22
T2M_MAX,2010,11.84,13.73,12.74,11.83,10.79,10.27,8.9,9.01,9.23,10.43,11.26,13.76,13.76
T2M_MAX,2011,12.9,13.07,14.16,12.35,12.42,10.17,9.5,9.77,9.27,10.14,10.28,12.28,14.16
T2M_MAX,2012,13.19,11.87,12.09,12.3,12.65,10.12,10.22,9.28,10.87,10.35,10.73,11.75,13.19
T2M_MAX,2013,14.26,13.93,13.94,13.69,11.81,11.47,11.59,9.43,10.92,11.62,10.66,11.63,14.26
T2M_MAX,2014,12.66,13.82,12.4,12.03,12.83,10.65,12.64,11.85,10.09,10.86,11.48,13.51,13.82
T2M_MAX,2015,13.68,12.83,14.41,13.73,13.01,12.28,9.82,9.73,9.35,10.47,14.0,12.76,14.41
T2M_MAX,2016,11.72,13.38,12.0,13.05,12.22,11.33,10.62,9.3,9.51,11.19,11.95,12.69,13.38
T2M_MAX,2017,13.09,12.27,12.44,12.91,11.44,11.12,9.43,9.68,10.83,9.99,11.15,13.12,13.12
T2M_MAX,2018,17.27,14.9,14.64,13.22,12.58,10.31,10.26,9.7,11.01,10.17,11.01,13.38,17.27
T2M_MAX,2019,14.04,14.25,14.6,12.34,12.58,11.08,10.8,10.29,9.87,10.5,11.86,11.97,14.6
T2M_MAX,2020,13.51,13.8,13.54,12.19,12.41,11.82,9.6,10.91,10.8,11.8,11.26,12.22,13.8
T2M_MAX,2021,13.14,13.62,13.76,13.73,12.38,11.05,11.63,10.98,11.1,10.13,11.69,14.45,14.45
T2M_MIN,1981,8.15,8.29,7.73,6.67,6.16,4.94,4.48,5.26,3.51,4.04,6.57,7.08,3.51
T2M_MIN,1982,8.32,6.79,7.99,7.15,5.11,5.62,2.97,3.02,4.61,4.98,4.62,5.79,2.97
T2M_MIN,1983,7.16,7.63,6.06,5.2,4.26,3.19,3.54,3.99,4.3,5.87,4.75,7.57,3.19
T2M_MIN,1984,8.72,9.58,9.14,5.18,3.58,4.15,4.01,2.08,4.7,4.75,4.82,7.12,2.08
T2M_MIN,1985,9.34,8.6,8.61,5.62,4.48,5.93,2.86,1.08,4.42,3.98,6.01,5.23,1.08
T2M_MIN,1986,8.69,9.71,8.83,7.19,5.4,4.54,2.76,4.71,4.36,5.24,5.89,7.12,2.76
T2M_MIN,1987,10.13,9.3,7.94,6.22,6.25,2.8,2.98,4.01,3.96,4.39,5.94,7.14,2.8
T2M_MIN,1988,6.62,8.06,5.87,6.48,2.26,2.9,3.06,2.34,3.63,3.89,2.48,6.87,2.26
