-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  45.0   Longitude -10.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,1981,8.21,7.13,9.84,7.74,8.09,8.05,5.75,6.56,7.23,7.64,6.08,10.91,7.78
WS10M,1982,7.94,8.25,8.3,9.75,5.69,6.68,5.95,5.8,6.56,8.52,7.66,9.75,7.56
WS10M,1983,8.72,8.8,7.3,9.29,8.45,6.43,5.83,6.68,6.88,6.99,9.13,9.17,7.8
WS10M,1984,10.52,9.7,10.11,6.67,7.93,7.55,6.02,5.59,6.48,6.95,8.75,6.88,7.76
WS10M,1985,8.98,8.67,9.23,8.59,6.93,5.15,6.09,6.14,5.89,7.12,8.24,8.58,7.47
WS10M,1986,9.84,8.79,8.3,8.41,7.06,5.78,5.68,6.18,6.98,6.45,8.16,8.44,7.49
WS10M,1987,8.02,7.88,8.44,7.84,6.86,4.91,6.93,5.63,6.08,8.98,7.97,9.05,7.38
WS10M,1988,11.45,11.62,7.8,7.39,6.84,5.93,6.48,5.21,6.88,8.4,8.2,7.34,7.78
WS10M,1989,6.7,7.67,7.49,8.74,5.48,6.35,6.12,6.49,8.02,7.99,9.73,10.7,7.62
WS10M,1990,9.16,11.43,6.95,8.29,4.7,6.52,5.91,5.73,7.13,8.9,8.18,10.12,7.73
WS10M,1991,9.35,8.82,8.97,8.45,7.9,6.33,6.27,5.51,5.88,7.91,8.33,7.74,7.62
WS10M,1992,8.01,7.57,7.07,7.27,6.65,7.16,5.09,6.59,6.34,8.26,8.84,9.09,7.33
WS10M,1993,8.38,8.18,7.88,7.7,7.66,6.0,6.29,7.02,8.41,9.97,7.16,10.14,7.9
WS10M,1994,9.45,10.02,6.09,9.16,6.99,6.88,5.58,5.63,7.84,7.51,7.55,8.86,7.61
WS10M,1995,9.97,9.73,9.29,7.22,6.23,6.58,5.72,6.63,7.93,7.59,8.45,9.73,7.91
WS10M,1996,9.23,9.94,7.98,5.95,7.8,5.54,6.1,6.52,7.78,7.81,9.05,8.5,7.68
WS10M,1997,7.34,8.61,6.08,8.3,7.69,7.04,5.7,6.49,5.75,7.97,10.79,10.13,7.65
WS10M,1998,10.73,7.05,8.91,10.7,6.52,5.65,6.05,6.21,7.63,7.32,7.52,8.55,7.74
WS10M,1999,9.42,7.01,8.91,8.8,7.3,7.09,5.98,6.41,8.35,7.62,8.55,9.18,7.89
WS10M,2000,8.5,7.26,7.55,9.04,5.79,5.36,6.39,5.88,6.48,8.06,11.03,10.68,7.66
WS10M,2001,10.08,9.27,9.38,8.32,6.95,6.09,6.82,5.76,8.08,8.82,8.16,8.81,8.04
WS10M,2002,9.58,10.3,8.27,7.27,8.52,6.71,5.75,5.52,7.94,8.45,10.07,10.0,8.18
WS10M,2003,9.18,7.59,7.09,8.13,6.09,6.14,5.8,5.81,6.33,8.22,8.7,8.99,7.34
WS10M,2004,8.6,8.74,8.85,8.06,7.45,6.15,4.66,6.95,6.64,9.63,6.99,7.71,7.54
WS10M,2005,8.43,8.15,8.58,7.55,7.38,6.25,6.94,6.78,6.04,8.52,10.14,8.91,7.8
WS10M,2006,7.4,8.87,9.73,6.45,7.16,6.18,5.64,6.73,6.97,8.12,8.95,9.3,7.62
WS10M,2007,9.0,10.23,9.23,6.22,8.04,7.64,6.37,7.81,8.32,5.79,8.05,8.37,7.91
WS10M,2008,8.99,6.88,9.73,8.07,5.85,5.32,7.38,6.84,8.23,7.09,8.75,9.01,7.68
WS10M,2009,10.14,8.91,7.44,6.37,6.66,6.26,6.53,5.38,8.06,8.2,11.96,9.05,7.9
WS10M,2010,8.66,9.81,10.31,8.08,6.91,6.27,5.92,6.66,5.86,8.47,9.24,9.39,7.95
WS10M,2011,9.89,8.62,8.04,6.69,7.04,7.23,6.67,5.3,6.33,6.42,7.65,8.68,7.38
WS10M,2012,6.76,6.67,6.98,8.98,7.6,6.76,5.77,6.98,6.94,8.2,9.45,10.21,7.61
WS10M,2013,8.8,8.19,9.14,9.09,7.13,7.48,7.02,6.59,6.83,8.54,9.56,10.62,8.25
WS10M,2014,11.13,12.92,7.95,8.0,7.05,7.45,6.11,5.75,6.74,6.87,9.3,7.81,8.05
WS10M,2015,8.48,9.72,7.86,6.63,7.17,6.49,6.26,6.23,7.5,8.79,8.13,10.55,7.81
WS10M,2016,10.8,9.34,9.18,7.44,5.88,5.97,5.55,5.82,6.0,7.0,8.48,7.09,7.38
WS10M,2017,7.5,9.1,8.98,8.45,6.48,6.23,6.26,5.74,6.53,6.74,7.54,8.57,7.33
WS10M,2018,9.59,9.41,10.14,7.72,6.32,6.0,5.56,5.77,7.11,9.41,9.14,9.38,7.95
WS10M,2019,8.53,8.38,8.96,7.33,6.8,5.29,6.22,6.08,8.66,7.83,10.93,9.59,7.88
WS10M,2020,9.43,9.67,8.24,6.86,6.6,6.46,6.99,6.08,6.36,9.29,8.67,11.38,8.0
WS10M,2021,9.15,10.02,6.61,8.19,6.87,5.89,6.0,6.4,6.38,8.02,7.72,10.09,7.6
WS50M,1981,9.38,8.02,11.66,8.84,9.36,9.32,6.56,7.38,8.4,8.77,7.12,12.67,8.97
WS50M,1982,9.25,9.63,9.52,11.34,6.65,7.98,7.05,6.7,7.54,9.95,8.73,11.35,8.8
WS50M,1983,10.14,10.11,8.46,10.65,9.86,7.66,6.96,7.85,8.16,7.96,10.57,10.66,9.08
WS50M,1984,12.23,11.02,11.54,8.05,8.96,9.0,6.98,6.28,7.34,8.11,10.02,8.04,8.95
WS50M,1985,10.34,10.22,10.61,10.05,8.06,6.03,6.94,7.11,6.93,8.09,9.36,9.95,8.63
WS50M,1986,11.41,9.98,9.66,9.48,8.3,6.91,6.58,7.06,8.16,7.59,9.36,9.73,8.67
WS50M,1987,9.19,9.3,9.86,9.4,7.93,5.9,7.88,6.64,7.2,10.32,9.33,10.84,8.65
WS50M,1988,13.41,13.54,9.1,8.8,8.06,7.11,7.48,6.02,8.0,9.86,9.63,8.36,9.1
WS50M,1989,7.71,8.87,8.79,10.02,6.66,7.42,7.16,7.36,9.2,9.4,11.46,12.66,8.88
WS50M,1990,10.59,13.63,8.24,9.54,5.84,7.48,7.12,6.52,8.16,10.11,9.31,11.57,8.98
WS50M,1991,10.71,10.07,10.47,9.84,9.22,7.75,7.39,6.6,6.97,8.96,9.7,8.92,8.88
WS50M,1992,9.09,8.75,8.17,8.51,7.89,8.28,5.98,7.52,7.2,9.38,10.59,10.46,8.48
WS50M,1993,9.9,9.31,9.12,8.91,8.92,7.06,7.36,7.97,9.71,11.45,8.23,11.94,9.16
WS50M,1994,11.01,11.81,7.21,10.73,8.27,8.19,6.3,6.54,9.05,8.91,8.92,10.34,8.91
WS50M,1995,11.55,11.44,10.76,8.3,7.37,7.71,6.81,7.75,9.08,8.8,9.67,11.4,9.21
WS50M,1996,10.73,11.32,9.36,6.99,9.09,6.55,7.0,7.3,8.93,9.05,10.42,9.66,8.86
WS50M,1997,8.46,10.12,7.25,9.72,9.08,8.16,6.55,7.44,6.52,9.27,12.43,11.68,8.88
WS50M,1998,12.54,8.31,10.31,12.39,7.54,6.55,7.03,7.14,8.81,8.42,8.48,9.93,8.96
WS50M,1999,10.89,7.94,10.22,10.48,8.63,8.15,6.97,7.35,9.7,8.67,9.68,10.56,9.11
WS50M,2000,9.62,8.5,8.47,10.38,6.91,6.52,7.42,6.64,7.35,9.12,12.73,12.43,8.84
WS50M,2001,11.7,10.62,11.16,9.56,8.07,7.09,7.77,6.56,9.15,10.42,9.15,9.94,9.26
WS50M,2002,11.27,12.01,9.56,8.27,9.88,7.78,6.69,6.14,9.11,9.73,11.62,11.68,9.46
WS50M,2003,10.51,8.62,8.27,9.51,6.95,7.16,6.58,6.52,7.12,9.17,9.91,10.38,8.39
WS50M,2004,10.02,9.9,10.16,9.2,8.53,7.09,5.12,7.84,7.44,11.05,7.84,8.73,8.58
WS50M,2005,9.7,9.05,10.05,8.79,8.54,7.25,7.91,7.63,6.77,9.84,11.62,10.1,8.94
WS50M,2006,8.33,9.99,11.52,7.34,8.35,7.22,6.38,7.52,7.95,9.41,10.39,10.7,8.76
WS50M,2007,10.34,11.91,10.62,7.05,9.34,8.9,7.35,8.8,9.4,6.45,8.98,9.52,9.04
WS50M,2008,10.45,8.05,11.16,9.18,6.56,5.95,8.37,7.73,9.29,7.95,9.88,10.29,8.74
WS50M,2009,11.71,10.06,8.5,7.15,7.6,7.21,7.32,5.98,9.13,9.55,13.95,10.34,9.03
WS50M,2010,9.81,11.18,11.96,9.33,7.95,7.12,6.62,7.52,6.5,9.58,10.5,10.68,9.05
WS50M,2011,11.4,10.04,9.21,7.81,7.88,8.16,7.48,6.0,7.29,7.22,8.65,9.88,8.41
WS50M,2012,7.58,7.38,8.01,10.14,8.82,7.84,6.44,7.92,7.73,9.34,10.7,11.9,8.65
WS50M,2013,10.14,9.3,10.51,10.46,7.98,8.47,8.03,7.32,7.67,9.73,10.79,12.2,9.38
WS50M,2014,12.87,15.01,9.13,9.32,7.98,8.51,6.81,6.38,7.64,7.85,10.56,8.78,9.19
WS50M,2015,9.78,11.09,8.99,7.77,8.21,7.27,6.98,6.91,8.38,10.02,9.39,12.42,8.92
WS50M,2016,12.53,10.65,10.42,8.4,6.62,6.73,6.12,6.43,6.69,7.77,9.55,8.23,8.34
WS50M,2017,8.43,10.48,10.41,9.64,7.62,7.1,7.05,6.37,7.27,7.56,8.37,9.76,8.33
WS50M,2018,11.14,10.6,11.6,8.92,7.12,6.91,6.14,6.34,8.0,10.67,10.5,11.05,9.08
WS50M,2019,9.62,9.89,10.3,8.36,7.84,5.92,7.01,6.84,9.81,8.95,12.55,11.16,9.02
WS50M,2020,10.97,11.28,9.45,7.96,7.77,7.27,7.82,6.8,7.07,10.56,9.91,13.14,9.16
WS50M,2021,10.53,11.73,7.55,9.47,7.88,6.54,6.73,7.18,7.1,9.12,8.64,11.84,8.67
T2MDEW,1981,9.33,7.76,10.05,9.68,10.72,13.14,15.55,16.49,15.89,13.06,13.33,9.93,12.1
T2MDEW,1982,9.73,9.15,8.25,9.46,10.92,13.78,15.06,15.51,15.73,12.68,10.58,9.5,11.71
T2MDEW,1983,9.3,7.49,9.51,8.0,9.9,13.66,16.35,16.53,15.46,13.17,13.0,10.44,11.93
T2MDEW,1984,8.7,7.68,7.21,10.69,9.13,12.95,15.65,16.01,15.36,13.2,10.22,9.48,11.37
T2MDEW,1985,7.12,9.4,7.93,9.19,10.55,13.0,15.4,14.61,16.3,13.67,9.58,9.73,11.38
T2MDEW,1986,8.4,7.3,7.73,6.3,9.93,12.88,14.85,13.98,15.01,13.94,10.44,9.81,10.9
T2MDEW,1987,8.26,8.87,8.75,10.71,10.38,13.18,15.53,16.8,16.7,11.79,11.18,11.26,11.97
T2MDEW,1988,9.06,8.23,8.58,9.76,11.19,13.85,14.19,15.33,14.65,13.55,12.52,10.28,11.77
T2MDEW,1989,9.79,9.13,9.28,8.05,13.48,14.14,17.0,16.71,14.98,14.33,11.9,11.42,12.55
T2MDEW,1990,9.29,10.39,9.12,9.12,13.73,13.55,16.42,17.26,16.07,12.56,10.65,8.01,12.19
T2MDEW,1991,7.72,7.06,8.8,8.62,10.59,13.08,15.64,16.94,17.12,11.68,10.4,10.57,11.55
T2MDEW,1992,8.07,8.37,9.15,9.13,12.05,12.81,16.13,15.91,13.6,10.94,12.74,9.69,11.56
T2MDEW,1993,10.65,9.05,9.04,9.71,10.96,13.89,14.88,15.57,14.08,10.98,10.33,10.12,11.62
T2MDEW,1994,8.48,8.76,9.51,8.3,11.28,13.15,14.83,15.86,13.91,13.48,12.95,10.57,11.78
T2MDEW,1995,8.92,9.63,8.6,9.37,12.49,13.6,16.2,17.34,14.71,14.89,12.24,10.37,12.38
T2MDEW,1996,9.51,7.24,8.94,9.98,10.38,14.15,15.96,15.6,14.6,13.32,10.84,9.24,11.66
T2MDEW,1997,8.67,9.87,11.12,10.67,12.19,13.02,15.83,17.16,16.05,15.69,11.38,9.99,12.65
T2MDEW,1998,9.4,9.53,9.69,8.55,11.9,13.6,15.51,16.74,16.01,13.77,11.18,10.02,12.18
T2MDEW,1999,9.12,8.58,8.87,10.47,11.98,13.01,16.11,16.66,15.32,12.81,10.21,9.16,11.88
T2MDEW,2000,7.75,10.2,8.64,8.08,11.97,13.59,15.44,15.95,15.99,12.06,10.01,9.52,11.61
T2MDEW,2001,8.65,8.29,9.9,9.05,11.34,13.83,15.55,16.49,14.73,13.94,10.43,8.84,11.78
T2MDEW,2002,10.32,9.23,9.17,8.78,10.51,12.98,15.22,15.48,15.75,13.44,11.05,10.62,11.9
T2MDEW,2003,8.11,7.61,10.23,10.14,11.05,14.15,15.22,17.39,15.92,12.68,11.23,10.37,12.04
T2MDEW,2004,9.83,8.12,8.58,8.69,11.19,14.56,15.25,16.03,15.35,12.46,10.53,9.68,11.7
T2MDEW,2005,9.38,6.59,8.91,9.71,11.05,14.66,15.92,16.51,15.37,14.08,10.61,9.15,11.87
T2MDEW,2006,8.55,6.84,9.85,9.32,11.51,13.81,16.79,16.32,17.01,14.78,12.12,9.34,12.23
T2MDEW,2007,9.51,9.19,8.72,10.52,11.86,13.87,15.09,15.37,14.39,14.04,11.06,10.19,12.01
T2MDEW,2008,10.31,11.03,8.79,9.15,11.94,13.38,14.98,15.72,13.63,12.63,10.26,9.19,11.76
T2MDEW,2009,8.24,7.61,8.76,8.7,10.61,14.14,14.41,15.33,15.09,14.88,11.08,8.57,11.48
T2MDEW,2010,7.66,6.76,7.81,9.96,10.97,14.06,15.47,16.26,15.12,13.17,9.94,8.19,11.31
T2MDEW,2011,8.63,9.4,8.89,11.12,10.65,12.68,14.37,15.19,15.77,14.21,11.34,9.55,11.83
T2MDEW,2012,9.15,7.58,9.32,8.05,11.49,12.98,14.79,15.64,14.97,13.34,10.05,10.23,11.48
T2MDEW,2013,9.09,8.11,8.43,8.64,9.3,12.44,16.58,16.15,16.12,14.33,10.65,9.31,11.62
T2MDEW,2014,8.63,7.07,8.65,10.18,10.62,13.75,15.94,15.06,17.32,14.74,10.6,9.59,11.87
T2MDEW,2015,9.16,7.36,8.54,10.39,11.78,13.37,15.34,15.08,13.69,12.94,12.65,11.32,11.83
T2MDEW,2016,9.0,7.98,7.52,8.15,11.73,14.4,15.9,16.41,15.53,13.01,10.95,11.94,11.9
T2MDEW,2017,8.66,8.79,9.65,9.26,12.65,14.13,15.87,15.55,14.56,14.73,11.06,9.93,12.09
T2MDEW,2018,9.83,6.94,7.33,9.51,11.59,14.26,16.1,16.25,16.15,12.96,10.89,11.61,11.98
T2MDEW,2019,8.82,9.52,8.82,9.65,11.08,12.47,15.76,15.66,15.26,13.94,10.23,9.91,11.78
T2MDEW,2020,9.4,9.48,8.44,10.87,12.59,13.52,15.08,16.23,15.88,13.08,12.0,9.18,12.15
T2MDEW,2021,8.48,9.2,8.59,9.23,10.26,13.14,15.3,15.89,16.19,14.3,10.69,11.69,11.93
T2MWET,1981,10.77,9.58,11.33,11.08,12.06,14.38,16.58,17.71,17.24,14.62,14.28,11.65,13.47
T2MWET,1982,11.23,10.67,10.11,10.93,12.23,14.83,16.23,16.96,17.05,14.3,12.24,11.04,13.16
T2MWET,1983,10.83,9.12,10.75,9.76,11.25,14.57,17.01,17.55,16.77,14.93,14.15,11.98,13.25
T2MWET,1984,10.51,9.52,9.12,11.68,10.96,13.78,16.62,17.52,17.0,14.55,12.14,11.03,12.88
T2MWET,1985,8.94,10.71,9.69,10.7,11.92,14.28,16.68,16.33,17.37,15.33,11.75,11.45,12.94
T2MWET,1986,10.17,8.99,9.62,8.37,11.27,13.85,16.08,15.62,16.08,15.07,12.4,11.39,12.44
T2MWET,1987,9.77,10.15,10.28,11.65,11.92,14.31,16.9,17.87,17.86,13.69,12.61,12.25,13.29
T2MWET,1988,10.76,9.9,10.13,11.07,12.44,14.67,15.65,16.81,15.97,14.82,13.75,11.88,13.16
T2MWET,1989,11.4,10.71,10.76,9.84,14.23,15.4,17.94,18.31,16.73,15.53,13.27,12.73,13.93
T2MWET,1990,10.98,11.63,10.73,10.7,14.51,15.04,17.37,18.47,17.38,14.49,12.3,10.05,13.65
T2MWET,1991,9.62,8.92,10.26,10.15,11.77,14.12,16.55,17.8,18.11,13.48,12.15,11.83,12.92
T2MWET,1992,9.88,9.88,10.58,10.62,13.01,14.01,17.09,17.4,15.27,12.74,13.67,11.19,12.96
T2MWET,1993,11.9,10.6,10.46,11.01,12.19,14.73,16.1,17.13,15.56,12.76,11.94,11.54,13.01
T2MWET,1994,10.08,10.23,10.66,9.93,12.26,14.04,16.12,17.05,15.35,14.65,13.98,12.19,13.06
T2MWET,1995,10.72,11.02,10.19,10.78,13.49,14.62,17.11,18.42,16.29,16.11,13.83,11.82,13.72
T2MWET,1996,11.04,9.21,10.36,11.43,11.78,15.14,16.94,17.12,16.19,14.92,12.51,10.85,13.14
T2MWET,1997,10.06,11.27,11.97,12.02,13.35,14.6,16.87,18.37,17.23,16.78,13.21,11.8,13.98
T2MWET,1998,11.09,10.99,11.14,10.32,12.95,14.95,16.65,17.87,17.3,15.33,13.06,11.69,13.63
T2MWET,1999,10.82,10.24,10.37,11.54,12.93,14.29,17.23,17.96,16.73,14.47,12.08,11.01,13.33
T2MWET,2000,9.59,11.23,10.26,9.8,12.8,14.54,16.4,17.38,17.32,13.96,11.74,11.13,13.01
T2MWET,2001,10.33,9.97,11.12,10.6,12.42,14.86,16.65,17.65,16.32,15.38,12.26,10.7,13.21
T2MWET,2002,11.69,10.77,10.69,10.55,12.08,14.08,16.04,16.8,17.02,14.94,12.8,12.05,13.31
T2MWET,2003,10.02,9.62,11.37,11.46,12.59,15.31,16.61,18.45,17.29,14.57,12.88,11.77,13.52
T2MWET,2004,11.28,9.81,10.12,10.37,12.33,15.49,16.75,17.58,16.79,14.17,12.2,11.26,13.19
T2MWET,2005,10.91,8.62,10.26,11.05,12.39,15.69,17.1,17.84,17.05,15.62,12.52,10.93,13.36
T2MWET,2006,10.19,8.78,10.9,10.75,12.84,14.87,17.78,17.65,18.26,16.13,13.69,11.31,13.62
T2MWET,2007,11.08,10.76,10.32,11.67,13.0,14.83,16.3,16.87,16.05,15.51,12.86,12.02,13.45
T2MWET,2008,11.73,11.98,10.57,10.79,13.15,14.93,16.3,17.02,15.46,14.24,11.89,10.79,13.24
T2MWET,2009,9.93,9.34,10.2,10.4,12.09,15.22,16.0,16.87,16.55,16.1,13.03,10.44,13.04
T2MWET,2010,9.56,8.79,9.56,11.23,12.31,15.26,16.94,17.69,16.92,15.02,11.83,9.94,12.94
T2MWET,2011,10.15,10.75,10.26,12.27,12.54,14.15,15.58,16.62,17.0,15.72,13.22,11.42,13.32
T2MWET,2012,10.8,9.34,10.76,9.84,12.54,14.31,16.05,17.13,16.51,14.98,11.96,11.8,13.02
T2MWET,2013,10.67,9.68,9.92,10.28,10.95,13.58,17.33,17.54,17.36,16.02,12.5,11.24,13.12
T2MWET,2014,10.37,9.08,10.01,11.33,12.08,14.89,17.08,16.9,18.45,16.33,12.66,11.25,13.4
T2MWET,2015,10.65,9.22,9.97,11.6,12.94,14.69,16.87,16.53,15.42,14.51,13.9,12.86,13.29
T2MWET,2016,10.71,9.69,9.36,9.87,12.86,15.42,17.2,17.92,17.12,14.9,12.76,12.96,13.41
T2MWET,2017,10.49,10.38,10.89,10.83,13.44,15.37,16.85,17.01,16.32,16.05,12.91,11.65,13.54
T2MWET,2018,11.33,8.87,9.09,10.78,12.55,15.07,17.48,17.62,17.58,14.58,12.48,12.69,13.37
T2MWET,2019,10.49,10.94,10.48,11.01,12.42,13.97,16.97,17.08,16.71,15.47,12.08,11.46,13.27
T2MWET,2020,10.9,10.94,10.06,11.86,13.55,14.74,16.36,17.71,17.2,14.75,13.5,10.99,13.55
T2MWET,2021,10.0,10.7,10.26,10.76,11.92,14.37,16.29,17.21,17.61,15.87,12.62,12.83,13.39
T2M_MAX,1981,13.62,13.28,14.67,14.04,15.1,16.84,19.15,19.81,20.76,18.23,16.56,16.51,20.76
T2M_MAX,1982,14.72,14.3,13.4,13.57,16.12,17.58,18.76,19.84,20.19,18.21,16.6,15.9,20.19
T2M_MAX,1983,14.07,13.49,13.27,14.28,13.9,16.62,19.4,19.61,19.55,19.11,17.12,15.3,19.61
T2M_MAX,1984,14.73,13.58,13.11,15.19,14.38,16.54,19.53,20.43,20.43,17.67,17.2,14.79,20.43
T2M_MAX,1985,13.27,14.18,13.93,13.88,15.51,17.75,19.51,19.4,19.79,19.56,18.01,16.58,19.79
T2M_MAX,1986,14.02,12.94,13.3,12.33,14.62,16.75,19.31,18.75,18.63,17.5,16.44,15.3,19.31
T2M_MAX,1987,13.8,13.66,13.83,14.3,15.51,18.26,19.72,20.89,20.76,18.52,15.95,15.43,20.89
T2M_MAX,1988,14.5,13.35,13.19,14.09,14.8,17.17,18.82,19.81,19.37,17.58,16.65,15.31,19.81
T2M_MAX,1989,14.35,14.26,13.74,13.76,16.78,18.45,20.5,21.12,19.55,18.16,16.9,16.49,21.12
T2M_MAX,1990,14.52,14.9,13.64,14.51,17.63,18.4,20.76,20.49,20.03,18.85,15.9,14.1,20.76
T2M_MAX,1991,14.49,13.14,13.47,13.15,14.96,17.51,19.05,19.8,20.97,17.4,15.88,14.55,20.97
T2M_MAX,1992,14.2,12.98,13.74,13.89,15.83,16.99,20.03,20.51,19.01,17.62,16.55,15.81,20.51
T2M_MAX,1993,15.09,13.9,13.58,13.88,15.19,17.01,19.11,21.29,19.08,16.78,15.34,14.65,21.29
T2M_MAX,1994,14.07,13.63,13.78,13.13,15.02,17.26,18.73,19.19,19.14,17.29,16.12,16.19,19.19
T2M_MAX,1995,14.35,14.0,13.44,14.44,16.34,17.36,19.66,20.92,19.81,18.77,17.91,15.49,20.92
T2M_MAX,1996,15.23,13.56,13.8,14.53,15.02,18.01,20.12,19.78,19.25,17.88,17.03,15.05,20.12
T2M_MAX,1997,13.74,13.78,14.02,14.58,16.52,17.69,19.95,21.09,19.81,19.66,17.32,15.71,21.09
T2M_MAX,1998,14.95,15.21,14.83,14.33,15.78,18.16,19.28,20.04,20.21,18.26,17.73,15.65,20.21
T2M_MAX,1999,15.48,13.29,13.66,13.95,15.56,17.1,20.49,20.44,19.87,17.37,17.18,15.42,20.49
T2M_MAX,2000,13.82,13.62,13.09,13.35,15.07,17.54,19.78,20.02,20.37,18.07,16.33,15.93,20.37
T2M_MAX,2001,14.55,13.54,14.57,13.53,16.04,18.54,19.19,20.04,19.11,18.72,16.16,15.11,20.04
T2M_MAX,2002,14.61,14.35,13.84,14.24,14.9,16.73,18.43,19.16,19.65,18.57,17.62,15.33,19.65
T2M_MAX,2003,14.81,13.12,13.71,14.33,15.99,18.05,19.15,20.8,20.07,18.55,16.77,14.94,20.8
T2M_MAX,2004,15.3,14.23,13.38,13.78,16.0,17.87,20.76,21.44,19.65,18.69,15.79,14.51,21.44
T2M_MAX,2005,14.11,13.19,13.95,13.83,15.84,18.23,19.71,20.37,20.39,18.89,17.86,14.51,20.39
T2M_MAX,2006,13.87,13.18,13.73,13.87,16.17,18.26,20.44,20.11,21.15,18.96,17.11,15.51,21.15
T2M_MAX,2007,14.72,14.23,13.93,14.24,15.37,17.07,18.82,20.16,19.0,18.35,16.54,16.0,20.16
T2M_MAX,2008,14.83,14.28,14.21,14.45,15.89,18.7,19.34,19.97,18.87,17.9,15.81,14.38,19.97
T2M_MAX,2009,14.23,13.73,12.76,13.84,15.83,18.15,18.87,20.15,19.44,18.96,18.3,15.34,20.15
T2M_MAX,2010,14.38,13.33,13.39,14.46,16.01,19.03,19.84,20.51,20.62,19.33,16.63,14.35,20.62
T2M_MAX,2011,14.17,13.41,13.4,14.73,15.59,17.43,18.47,19.3,19.62,20.04,19.41,16.02,20.04
T2M_MAX,2012,14.65,12.97,13.73,13.38,15.42,17.3,19.31,20.14,19.51,18.82,15.88,14.93,20.14
T2M_MAX,2013,14.19,13.86,13.58,13.51,14.36,16.08,19.35,20.19,19.87,19.44,17.83,15.63,20.19
T2M_MAX,2014,14.86,13.73,13.11,13.57,15.24,17.71,19.88,20.48,20.77,19.99,18.14,14.17,20.77
T2M_MAX,2015,13.76,12.89,12.91,14.73,15.76,18.85,20.36,19.61,18.51,18.57,17.23,16.46,20.36
T2M_MAX,2016,14.8,13.9,13.4,13.47,15.65,17.71,20.38,20.82,20.52,18.65,16.91,15.6,20.82
T2M_MAX,2017,14.23,14.26,13.85,13.44,16.01,18.51,19.06,20.09,19.93,21.47,17.3,15.67,21.47
T2M_MAX,2018,14.84,13.46,13.64,13.98,15.25,17.92,20.42,20.45,20.82,19.23,16.12,15.35,20.82
T2M_MAX,2019,13.42,14.28,14.35,14.16,16.63,18.05,20.14,20.48,19.17,18.83,17.71,15.23,20.48
T2M_MAX,2020,14.4,14.75,13.7,14.25,17.0,17.86,19.55,20.99,20.52,18.67,17.75,14.98,20.99
T2M_MAX,2021,13.7,13.98,14.37,14.8,15.42,17.25,19.09,19.62,20.61,19.43,16.07,16.41,20.61
T2M_MIN,1981,9.23,9.5,10.08,9.99,9.49,13.59,15.03,17.58,15.52,13.61,13.25,9.65,9.23
T2M_MIN,1982,10.69,10.05,8.04,10.14,9.51,14.37,14.65,16.62,14.25,13.41,10.07,9.57,8.04
T2M_MIN,1983,9.93,6.98,10.17,9.26,9.9,13.43,16.04,17.28,15.3,13.16,13.39,10.3,6.98
T2M_MIN,1984,9.12,8.49,8.66,10.72,9.68,11.31,15.76,17.39,16.49,13.45,9.76,10.37,8.49
T2M_MIN,1985,6.8,9.66,8.74,9.44,9.97,13.58,16.28,16.43,16.16,13.64,10.62,9.48,6.8
T2M_MIN,1986,8.13,8.08,8.13,8.07,9.05,13.19,15.76,15.22,14.75,13.42,12.26,9.92,8.07
T2M_MIN,1987,5.18,8.41,9.17,8.83,10.36,12.4,17.02,17.09,16.44,12.23,11.01,10.76,5.18
T2M_MIN,1988,10.03,9.26,9.46,9.81,11.38,13.74,14.38,16.88,14.89,13.94,11.68,12.23,9.26
